,Fiscal Quarter,Bureau,Base Pay
35545,4,3,38921.54
35546,2,3,38118.84
35547,1,1,47915.48
35548,3,3,28943.00
35549,1,3,33160.14
35550,4,5,30669.00
35551,4,3,17266.26
35552,4,5,19511.42
35553,3,12,17609.22
35554,3,1,33153.60
35555,1,3,35859.38
35556,1,12,52065.78
35557,2,5,41844.16
35558,1,3,30664.80
35559,4,19,24629.37
35560,4,5,82384.96
35561,4,5,19936.00
35562,4,5,16050.30
35563,4,3,7303.52
35564,2,12,34749.12
35565,4,6,13327.46
35566,4,3,19553.82
35567,1,16,27840.34
35568,4,5,66757.60
35569,1,7,34826.48
35570,2,5,29698.14
35571,4,20,41219.06
35572,1,5,17292.66
35573,1,3,0.00
35574,4,5,23137.48
35575,4,19,52516.02
35576,3,5,39600.36
35577,3,5,17830.68
35578,1,6,51470.16
35579,1,3,29275.35
35580,1,3,26442.52
35581,3,3,30890.84
35582,4,3,30742.76
35583,3,3,27648.00
35584,4,9,30652.40
35585,3,5,57220.80
35586,3,3,21094.00
35587,4,5,15486.34
35588,2,21,52513.50
35589,4,1,26404.00
35590,3,3,32312.50
35591,3,17,21896.78
35592,4,20,14920.17
35593,2,1,59253.60
35594,4,17,24138.85
35595,4,5,13740.68
35596,1,9,23315.40
35597,3,5,31314.41
35598,3,20,30556.82
35599,1,3,28148.72
35600,3,20,7251.04
35601,1,3,27508.30
35602,4,5,34812.41
35603,2,5,66353.84
35604,2,9,29168.08
35605,4,5,37692.34
35606,4,20,34094.46
35607,2,5,41539.50
35608,1,5,39600.00
35609,4,5,48661.20
35610,1,5,14832.90
35611,4,19,20922.92
35612,1,3,27071.66
35613,3,3,38192.60
35614,2,5,30365.96
35615,4,20,23272.36
35616,2,5,25360.54
35617,1,9,18501.70
35618,4,1,26380.38
35619,3,9,19500.00
35620,3,5,29654.74
35621,2,5,39949.04
35622,1,5,44120.00
35623,1,19,20176.80
35624,4,3,15706.62
35625,4,3,45301.76
35626,4,12,29785.36
35627,1,19,28186.96
35628,4,3,46711.52
35629,3,3,24048.47
35630,1,12,13127.68
35631,2,5,122463.68
35632,4,20,15699.30
35633,2,21,40931.54
35634,3,3,10065.00
35635,2,17,28041.70
35636,1,5,20573.58
35637,1,12,32011.82
35638,4,5,27478.31
35639,2,3,39485.62
35640,4,5,34235.64
35641,4,20,125.00
35642,2,5,16662.08
35643,3,3,11355.00
35644,4,20,16342.20
35645,1,23,16910.97
35646,3,7,26074.66
35647,3,3,27648.00
35648,3,5,29071.20
35649,2,3,21975.36
35650,1,3,13650.78
35651,3,23,22677.20
35652,1,20,14011.55
35653,4,20,27472.78
35654,2,5,18961.56
35655,2,20,47306.58
35656,3,3,23416.60
35657,1,5,18422.43
35658,2,3,37497.60
35659,4,3,19276.56
35660,2,3,39839.72
35661,4,5,26817.04
35662,2,5,42464.24
35663,4,9,29473.38
35664,1,3,33969.97
35665,3,5,33880.58
35666,4,5,25774.67
35667,3,9,19920.02
35668,3,6,26035.50
35669,2,3,34225.40
35670,4,5,25154.04
35671,3,3,23115.53
35672,3,9,14170.26
35673,3,12,21129.90
35674,2,12,18444.64
35675,2,5,32839.12
35676,1,20,25211.54
35677,1,3,38156.78
35678,4,20,18317.05
35679,2,12,40037.46
35680,3,20,23742.80
35681,2,3,34679.46
35682,4,20,31337.60
35683,2,8,34923.94
35684,1,3,30664.80
35685,2,5,21860.76
35686,3,9,21796.80
35687,4,5,13976.02
35688,1,12,17773.12
35689,2,3,36850.56
35690,3,5,21333.60
35691,2,5,50186.84
35692,2,12,48540.80
35693,1,5,14340.02
35694,1,1,39588.58
35695,4,5,8778.13
35696,1,5,14784.00
35697,2,5,42710.80
35698,1,3,21916.16
35699,1,5,21832.40
35700,4,5,48805.04
35701,4,3,14592.20
35702,3,9,32204.80
35703,2,3,40301.24
35704,1,12,40467.17
35705,3,5,24889.20
35706,1,20,26563.76
35707,4,3,18312.68
35708,2,9,41608.68
35709,1,20,37736.83
35710,3,3,13170.44
35711,4,13,38579.54
35712,3,17,12532.50
35713,1,5,14267.52
35714,3,1,35107.02
35715,2,9,26700.80
35716,2,7,49516.32
35717,4,3,18312.69
35718,4,3,20325.90
35719,3,3,33409.02
35720,2,5,27034.10
35721,4,21,25816.00
35722,3,20,32689.34
35723,3,20,12399.02
35724,4,5,10232.32
35725,1,23,44492.66
35726,4,5,22031.80
35727,4,20,25700.07
35728,1,20,22243.08
35729,1,20,90384.60
35730,4,9,9186.80
35731,2,1,63255.30
35732,2,5,24873.30
35733,4,12,58365.56
35734,2,5,39094.02
35735,4,17,26096.82
35736,4,5,38045.82
35737,2,3,27983.20
35738,4,5,12521.31
35739,3,9,18161.83
35740,2,20,27908.96
35741,4,5,27612.53
35742,1,1,41476.76
35743,3,5,17941.62
35744,3,9,18161.80
35745,4,9,12099.04
35746,3,3,35952.96
35747,2,3,28613.10
35748,4,3,35117.60
35749,2,9,56358.40
35750,4,3,63666.82
35751,3,3,19223.05
35752,4,5,30308.34
35753,4,20,17936.23
35754,1,5,19034.60
35755,3,3,30100.80
35756,2,20,31442.54
35757,4,20,20163.53
35758,1,3,24419.68
35759,3,12,28573.47
35760,1,3,27786.28
35761,1,6,24033.65
35762,4,5,6416.92
35763,4,23,28866.60
35764,4,3,35117.60
35765,2,19,48640.00
35766,2,5,22693.20
35767,3,5,16239.13
35768,1,20,27931.69
35769,2,5,149852.54
35770,3,5,24222.67
35771,3,3,30100.80
35772,3,3,19852.65
35773,1,0,21454.66
35774,1,3,30664.80
35775,1,1,35454.66
35776,2,20,40112.80
35777,4,20,29035.43
35778,3,5,13972.00
35779,4,9,13166.08
35780,4,3,16350.61
35781,2,23,49346.12
35782,1,1,51691.96
35783,4,3,38420.38
35784,3,3,24148.82
35785,3,5,20965.50
35786,3,5,25535.58
35787,3,13,23521.30
35788,4,20,34614.70
35789,1,0,9690.54
35790,1,3,21472.19
35791,1,5,21506.42
35792,4,12,66777.66
35793,2,8,200.20
35794,3,20,53470.42
35795,4,5,15866.02
35796,3,5,22452.00
35797,1,3,29275.34
35798,2,5,43654.84
35799,2,24,14116.66
35800,1,5,22313.71
35801,4,20,36679.68
35802,1,9,0.00
35803,1,5,673.92
35804,3,8,6244.40
35805,1,20,22499.42
35806,4,3,36517.60
35807,2,5,29213.12
35808,1,12,58827.52
35809,1,8,110.96
35810,3,9,24465.24
35811,4,1,23901.83
35812,2,5,20217.36
35813,3,5,19600.98
35814,1,20,30496.88
35815,4,7,26369.28
35816,2,5,27762.00
35817,1,3,30664.80
35818,1,12,29954.92
35819,1,20,23613.70
35820,1,3,26731.52
35821,3,3,24325.72
35822,2,3,31435.60
35823,2,19,50400.00
35824,1,3,33444.82
35825,2,5,54123.82
35826,2,3,32256.00
35827,4,5,13985.05
35828,3,5,21347.21
35829,1,6,25597.34
35830,4,16,31938.34
35831,4,3,35117.60
35832,1,3,4216.64
35833,4,5,12886.60
35834,1,3,31988.00
35835,4,3,42417.34
35836,1,23,6223.60
35837,4,5,168886.08
35838,1,3,26032.88
35839,4,20,16167.17
35840,1,20,250.00
35841,3,3,35760.64
35842,2,12,4194.32
35843,3,7,15540.02
35844,2,3,31744.10
35845,2,5,30720.52
35846,1,1,44213.28
35847,1,20,29238.56
35848,1,19,21250.36
35849,1,3,24644.72
35850,1,12,7192.43
35851,1,3,26032.88
35852,4,9,32874.62
35853,3,20,40548.46
35854,1,20,37542.14
35855,2,3,41441.30
35856,4,20,34707.68
35857,3,20,28573.57
35858,1,3,19948.80
35859,4,5,59840.20
35860,1,9,12504.96
35861,3,19,29132.80
35862,4,5,17833.98
35863,2,5,42476.24
35864,2,3,34672.38
35865,1,12,4035.20
35866,4,5,29500.72
35867,3,5,32834.84
35868,4,9,9375.75
35869,2,3,27809.76
35870,4,5,61673.94
35871,4,19,14839.30
35872,2,5,51662.84
35873,4,3,21097.36
35874,4,5,3108.78
35875,4,3,18312.50
35876,4,5,8681.14
35877,1,3,31887.98
35878,3,20,36851.54
35879,2,20,250.00
35880,3,5,15869.77
35881,2,5,26696.60
35882,2,3,38107.18
35883,4,5,30671.20
35884,3,5,31923.62
35885,2,12,49005.60
35886,3,12,15913.71
35887,4,9,29178.32
35888,2,5,20252.88
35889,3,5,17826.87
35890,4,3,14780.97
35891,4,3,16902.90
35892,2,20,34396.62
35893,4,3,30420.36
35894,4,9,32880.40
35895,3,1,50740.80
35896,2,20,29528.80
35897,1,5,14177.57
35898,1,20,37542.96
35899,4,5,51366.30
35900,4,20,250.00
35901,2,20,39230.34
35902,2,3,32256.00
35903,2,5,16351.82
35904,4,3,41065.98
35905,1,5,20573.76
35906,3,20,28618.18
35907,1,9,20793.40
35908,4,5,36477.04
35909,1,3,28459.15
35910,1,20,25626.30
35911,2,20,42810.10
35912,3,1,50740.80
35913,2,20,27076.00
35914,4,5,11317.59
35915,1,5,4264.98
35916,2,19,0.00
35917,1,3,30664.80
35918,4,9,33496.96
35919,4,20,26018.18
35920,1,20,26288.82
35921,3,5,10272.90
35922,3,3,31300.80
35923,1,22,20065.20
35924,3,3,1551.04
35925,4,12,18551.45
35926,1,3,26301.20
35927,2,3,9676.80
35928,4,20,18103.47
35929,4,12,24931.20
35930,3,6,26035.52
35931,2,9,37449.56
35932,1,20,19219.12
35933,1,0,58278.10
35934,2,20,66993.92
35935,3,20,26120.96
35936,3,3,20432.97
35937,1,20,8811.84
35938,1,9,0.00
35939,2,3,42735.84
35940,4,5,4512.00
35941,1,1,57264.48
35942,4,16,49193.66
35943,4,5,32260.02
35944,4,3,40958.24
35945,3,20,28617.22
35946,2,20,29110.40
35947,3,3,19486.40
35948,3,5,35004.92
35949,3,5,28223.62
35950,4,3,11426.09
35951,1,5,4731.00
35952,2,5,28866.62
35953,3,4,52903.40
35954,2,3,41065.92
35955,1,9,20386.22
35956,4,20,45861.50
35957,2,1,0.00
35958,3,3,18232.00
35959,4,5,14997.59
35960,1,22,10699.86
35961,4,20,250.00
35962,1,3,32743.18
35963,2,5,42445.50
35964,2,5,50026.20
35965,4,3,38190.60
35966,1,9,19030.64
35967,4,20,935.20
35968,4,5,25385.90
35969,1,3,20870.13
35970,4,5,17630.70
35971,1,20,17205.90
35972,2,5,51632.00
35973,3,20,23742.78
35974,1,3,24071.85
35975,3,20,15156.63
35976,1,5,35150.56
35977,1,12,37506.32
35978,1,5,3464.16
35979,2,12,36700.10
35980,3,0,51124.16
35981,4,5,12408.96
35982,4,3,36517.60
35983,2,20,41043.68
35984,1,9,49904.60
35985,3,3,23287.99
35986,3,5,37442.00
35987,1,8,18673.32
35988,2,5,30365.96
35989,2,9,43983.86
35990,3,3,38344.00
35991,3,5,14785.60
35992,1,3,43606.88
35993,1,9,0.00
35994,2,9,60147.26
35995,3,12,34957.44
35996,4,1,28959.25
35997,2,5,175372.50
35998,3,20,10657.77
35999,3,20,15451.20
36000,1,5,27252.39
36001,2,9,22811.68
36002,1,20,17773.12
36003,1,12,29557.44
36004,2,3,51062.04
36005,3,5,63135.00
36006,1,23,5794.98
36007,4,1,64424.78
36008,2,3,40529.60
36009,2,5,20697.60
36010,2,3,45696.00
36011,4,5,30253.00
36012,2,19,50400.00
36013,3,3,25202.20
36014,2,3,29214.08
36015,1,3,30664.80
36016,2,9,30625.20
36017,3,5,22862.58
36018,3,5,7593.87
36019,2,3,40550.74
36020,4,3,13647.04
36021,4,20,21644.70
36022,2,5,38809.70
36023,4,20,10925.28
36024,2,12,31336.48
36025,2,8,5771.20
36026,1,3,26845.52
36027,4,5,25466.02
36028,1,22,6923.08
36029,1,5,21733.77
36030,1,3,19217.50
36031,1,5,19238.46
36032,3,9,19920.00
36033,3,5,28360.92
36034,4,5,14103.29
36035,2,20,250.00
36036,2,20,29527.72
36037,2,3,41990.14
36038,1,20,52315.68
36039,1,5,34563.04
36040,2,3,38786.40
36041,2,3,31435.32
36042,3,5,42511.18
36043,2,3,39485.60
36044,3,20,36851.58
36045,2,3,35907.20
36046,1,5,32661.58
36047,4,20,250.00
36048,3,5,43154.68
36049,1,3,21916.15
36050,2,5,31872.48
36051,2,5,47405.76
36052,2,5,22335.60
36053,4,12,36158.04
36054,4,5,0.00
36055,2,9,10500.14
36056,3,5,5043.40
36057,3,3,23115.60
36058,2,0,44582.82
36059,4,9,30625.10
36060,1,5,42715.06
36061,3,5,105000.00
36062,4,3,37974.78
36063,3,3,34132.84
36064,2,3,44783.20
36065,3,5,18745.16
36066,4,3,33612.66
36067,2,1,63376.34
36068,2,5,18784.04
36069,3,3,22237.92
36070,4,3,26041.40
36071,1,3,41908.02
36072,4,9,46168.78
36073,1,9,16525.94
36074,3,5,55237.52
36075,1,5,27219.28
36076,1,20,22316.98
36077,4,3,60741.10
36078,1,0,27840.36
36079,2,9,18368.00
36080,4,20,7129.98
36081,4,5,33512.50
36082,1,5,26703.60
36083,2,20,39551.72
36084,4,12,27242.79
36085,1,5,36840.00
36086,4,5,130855.76
36087,3,5,8721.02
36088,2,5,50025.86
36089,2,9,63584.22
36090,3,3,24001.27
36091,3,9,28183.32
36092,4,8,4471.10
36093,2,20,43962.06
36094,2,5,41506.04
36095,2,3,46820.42
36096,1,6,17297.20
36097,4,5,23943.42
36098,3,12,22264.95
36099,2,3,15019.32
36100,4,20,32157.86
36101,2,20,43961.34
36102,4,3,30318.40
36103,4,20,68990.04
36104,3,3,21657.20
36105,2,5,12759.60
36106,1,5,25053.66
36107,2,3,42834.46
36108,4,9,22615.60
36109,4,9,25429.60
36110,4,23,39872.00
36111,1,13,31439.54
36112,4,3,17271.00
36113,2,5,36515.48
36114,2,3,33855.36
36115,3,0,16820.21
36116,1,3,46847.68
36117,4,3,42451.26
36118,4,20,14987.00
36119,1,20,20386.28
36120,4,12,9844.24
36121,1,5,23305.94
36122,3,5,149228.40
36123,2,5,28953.34
36124,2,5,49806.92
36125,3,20,10391.92
36126,3,20,14524.86
36127,1,3,28148.72
36128,4,5,26657.74
36129,1,22,37366.88
36130,2,20,29845.18
36131,3,23,25437.80
36132,3,19,17932.80
36133,2,3,28613.04
36134,1,3,40457.06
36135,1,5,21171.38
36136,1,20,37542.92
36137,1,3,45766.58
36138,1,5,34544.02
36139,4,3,20174.01
36140,2,5,28316.44
36141,3,20,29670.82
36142,2,5,15973.86
36143,3,0,31321.84
36144,3,5,20764.26
36145,2,5,36379.52
36146,4,5,15387.00
36147,1,5,29616.20
36148,3,5,11914.74
36149,4,12,41578.86
36150,1,5,25932.60
36151,2,12,34568.80
36152,3,1,31266.24
36153,3,6,26316.02
36154,3,20,26675.60
36155,3,5,149019.60
36156,1,23,0.00
36157,4,3,19043.50
36158,3,3,33408.98
36159,3,20,20228.56
36160,3,3,15982.06
36161,4,1,36477.26
36162,1,1,35915.74
36163,1,3,20870.14
36164,2,20,29120.14
36165,3,3,22233.50
36166,1,20,27659.34
36167,4,3,6936.40
36168,2,5,18779.80
36169,4,3,25342.80
36170,3,3,46923.10
36171,1,3,22994.80
36172,2,21,59908.80
36173,4,20,25039.72
36174,1,20,45182.32
36175,4,19,11346.30
36176,1,3,31628.51
36177,3,3,42856.98
36178,2,9,20706.80
36179,4,5,10645.24
36180,4,3,15246.27
36181,4,9,15512.75
36182,2,5,58959.04
36183,3,3,33570.24
36184,4,5,10353.57
36185,2,5,30444.54
36186,4,3,14688.91
36187,4,5,148475.60
36188,2,7,32043.20
36189,3,5,15798.68
36190,3,9,28329.64
36191,4,5,26268.71
36192,4,5,0.00
36193,3,5,22328.22
36194,1,17,22806.04
36195,2,5,46628.48
36196,1,3,25563.98
36197,2,9,23613.66
36198,4,6,23831.78
36199,4,23,43569.58
36200,2,5,27422.60
36201,3,20,26315.03
36202,4,9,12095.73
36203,3,3,17599.68
36204,2,19,10081.74
36205,1,20,35993.38
36206,1,20,34230.38
36207,1,3,26529.16
36208,3,5,31099.46
36209,1,20,44492.76
36210,3,3,49123.78
36211,2,3,37339.48
36212,1,9,26742.00
36213,1,3,25069.61
36214,1,3,26731.52
36215,2,5,21325.48
36216,3,5,0.00
36217,4,5,9710.98
36218,3,3,23985.60
36219,4,17,14794.46
36220,2,10,29510.88
36221,3,12,19597.80
36222,4,7,30420.38
36223,3,14,24356.52
36224,1,3,28892.86
36225,4,5,10743.02
36226,4,20,34950.84
36227,2,20,40112.10
36228,1,20,37542.12
36229,2,3,36517.60
36230,1,20,26279.60
36231,3,20,23479.52
36232,2,3,14605.96
36233,3,5,24889.20
36234,2,12,48784.16
36235,2,5,52950.64
36236,3,5,17349.46
36237,2,5,19483.80
36238,4,3,36517.60
36239,4,10,21680.22
36240,1,5,15827.64
36241,2,3,34731.68
36242,4,5,22937.18
36243,1,3,25691.89
36244,4,3,14592.20
36245,4,12,18134.14
36246,4,3,39485.60
36247,4,3,37974.74
36248,3,12,47437.40
36249,2,5,26817.02
36250,1,5,18598.66
36251,4,3,11120.98
36252,3,20,32204.80
36253,4,3,22054.61
36254,4,0,14882.00
36255,4,20,21358.77
36256,4,23,39587.20
36257,2,5,50526.00
36258,3,3,31300.80
36259,4,5,103985.46
36260,3,5,12393.20
36261,4,12,66777.70
36262,1,3,30871.15
36263,3,3,36784.62
36264,2,3,38829.08
36265,4,3,32307.66
36266,1,5,14341.59
36267,1,12,21885.03
36268,4,5,5792.20
36269,4,3,19806.53
36270,4,3,57571.50
36271,2,12,63166.88
36272,4,16,3923.07
36273,3,3,25914.56
36274,3,5,47674.64
36275,4,20,46630.64
36276,1,5,30411.70
36277,1,8,21472.08
36278,1,5,41356.80
36279,3,19,21862.98
36280,4,3,38977.16
36281,3,9,21040.48
36282,2,3,30363.46
36283,4,5,26540.64
36284,2,20,43961.36
36285,1,5,14695.10
36286,1,9,16122.62
36287,2,12,51018.80
36288,4,5,25156.70
36289,1,3,27071.62
36290,1,3,28892.85
36291,2,5,28096.20
36292,4,9,29167.08
36293,3,5,28425.62
36294,3,9,16955.02
36295,4,5,15700.14
36296,2,3,52307.22
36297,3,3,32140.80
36298,2,5,63185.20
36299,1,5,148076.98
36300,1,12,40137.66
36301,1,23,31062.70
36302,1,20,37355.38
36303,4,3,42495.14
36304,4,5,14482.41
36305,3,3,26425.01
36306,2,9,22616.08
36307,2,20,250.00
36308,3,3,20826.20
36309,1,23,50806.52
36310,3,3,17547.10
36311,1,3,24706.60
36312,3,3,48636.34
36313,2,5,0.00
36314,2,5,25357.50
36315,3,3,21657.20
36316,2,5,17625.14
36317,2,21,43857.80
36318,2,20,27944.80
36319,4,5,24629.38
36320,1,12,23511.50
36321,3,20,20975.78
36322,3,3,11590.42
36323,2,5,26122.64
36324,4,16,2500.00
36325,2,5,26132.38
36326,4,3,38357.44
36327,1,5,22495.70
36328,4,3,19043.50
36329,4,20,31762.66
36330,2,12,32178.98
36331,4,20,22627.36
36332,1,5,21171.40
36333,1,5,49038.00
36334,2,3,33766.84
36335,3,5,42046.80
36336,4,12,19589.20
36337,2,3,18553.14
36338,2,5,17915.14
36339,4,3,39359.06
36340,3,5,38501.20
36341,3,5,40404.72
36342,4,5,19176.00
36343,1,6,26022.41
36344,4,17,14807.80
36345,3,9,36600.98
36346,3,5,11800.96
36347,2,14,56280.00
36348,1,12,23511.50
36349,4,5,86091.60
36350,1,9,20293.96
36351,3,3,21657.20
36352,4,5,18566.34
36353,3,5,2532.05
36354,2,3,35117.60
36355,2,9,30625.26
36356,4,20,125.00
36357,4,5,40306.34
36358,1,5,17981.46
36359,2,3,41990.16
36360,3,20,14524.86
36361,4,3,18312.70
36362,4,9,16443.21
36363,3,5,84461.04
36364,1,20,17948.00
36365,2,5,60857.50
36366,4,3,16790.96
36367,1,5,37007.74
36368,4,9,13260.80
36369,4,5,48953.74
36370,2,20,49339.92
36371,1,5,18699.50
36372,1,5,11475.60
36373,3,8,19502.40
36374,3,20,36851.60
36375,1,16,23884.60
36376,1,3,32617.62
36377,3,5,29361.59
36378,2,5,32671.98
36379,3,5,29578.24
36380,2,7,22700.00
36381,1,1,19703.75
36382,3,12,57911.26
36383,3,5,21311.02
36384,1,5,20219.60
36385,4,5,20580.86
36386,2,20,31088.52
36387,1,5,22629.60
36388,1,19,34526.38
36389,4,3,36039.24
36390,1,3,21916.13
36391,2,3,29275.62
36392,2,3,37339.46
36393,1,5,22645.55
36394,4,5,26086.90
36395,4,3,36004.68
36396,4,20,51780.84
36397,4,3,43696.80
36398,3,16,48053.90
36399,1,3,34479.06
36400,1,16,39230.76
36401,2,3,25301.48
36402,1,3,27786.26
36403,2,12,50756.16
36404,3,3,29615.83
36405,3,5,22610.30
36406,3,20,250.00
36407,3,5,18958.82
36408,3,5,28167.30
36409,1,6,29074.06
36410,2,8,13216.26
36411,2,5,28953.36
36412,2,9,19877.30
36413,3,5,16792.60
36414,3,20,19372.80
36415,1,20,36995.44
36416,2,3,42864.64
36417,1,3,26220.00
36418,2,3,0.00
36419,1,20,250.00
36420,2,9,31313.80
36421,1,5,19034.60
36422,2,5,41148.42
36423,4,3,26040.69
36424,3,3,30100.80
36425,2,20,28318.08
36426,1,5,78206.60
36427,1,1,45182.35
36428,1,3,30664.80
36429,2,5,31470.60
36430,2,5,18887.88
36431,1,20,250.00
36432,4,12,35444.72
36433,4,5,15078.46
36434,2,1,50416.92
36435,3,12,21369.60
36436,2,3,39853.94
36437,2,5,60477.20
36438,3,9,17053.04
36439,1,9,20793.45
36440,4,9,15182.76
36441,4,1,40327.58
36442,3,16,21115.34
36443,4,5,13303.50
36444,1,5,23440.78
36445,4,5,14765.86
36446,2,3,30742.82
36447,3,19,28512.00
36448,3,20,250.00
36449,4,20,15242.46
36450,4,20,21206.63
36451,2,5,31162.64
36452,4,16,22884.61
36453,4,9,22308.52
36454,3,0,38664.90
36455,4,3,19043.49
36456,4,20,51522.38
36457,3,7,25222.40
36458,2,3,40969.60
36459,1,3,26032.93
36460,4,9,31482.18
36461,3,9,21796.80
36462,2,12,48783.90
36463,3,5,10404.47
36464,1,6,24637.44
36465,2,20,250.00
36466,2,3,35907.20
36467,1,23,20432.80
36468,4,19,51632.00
36469,4,5,47569.10
36470,3,9,26242.90
36471,1,3,21160.00
36472,4,3,24609.66
36473,3,5,31012.90
36474,4,5,12781.77
36475,3,23,22581.59
36476,3,5,23930.72
36477,2,3,24473.16
36478,4,3,2508.40
36479,1,3,24071.86
36480,3,5,34022.40
36481,4,3,16525.60
36482,3,3,16595.20
36483,1,5,5617.92
36484,1,5,0.00
36485,3,5,31255.04
36486,3,3,23115.60
36487,3,20,21591.02
36488,1,5,0.00
36489,3,5,14389.24
36490,4,5,15659.93
36491,1,9,19748.80
36492,4,5,19876.50
36493,4,20,25700.03
36494,3,3,39975.36
36495,4,23,13744.34
36496,1,13,33165.90
36497,2,9,31089.68
36498,1,3,10987.76
36499,3,20,17126.80
36500,1,3,17077.92
36501,3,3,24335.28
36502,2,9,31313.80
36503,3,6,22942.70
36504,3,5,29667.60
36505,2,3,39485.60
36506,2,17,7077.78
36507,2,3,34946.24
36508,4,14,57341.76
36509,1,5,360.00
36510,3,3,24354.40
36511,2,20,22752.80
36512,3,8,22087.75
36513,2,20,23720.66
36514,1,3,31470.10
36515,4,3,34615.94
36516,2,1,39549.46
36517,1,20,34083.63
36518,4,3,34615.92
36519,2,5,148759.76
36520,3,3,16595.20
36521,3,5,48636.26
36522,3,5,15899.89
36523,3,1,50740.80
36524,2,5,34395.30
36525,2,3,37339.48
36526,2,3,41990.16
36527,3,3,22237.60
36528,4,3,21109.17
36529,3,3,20826.20
36530,3,3,30890.88
36531,2,6,81206.44
36532,3,19,12903.58
36533,3,5,42697.20
36534,1,5,26876.00
36535,3,1,50740.80
36536,1,6,35019.98
36537,2,3,35907.20
36538,1,20,18941.97
36539,1,12,4770.06
36540,4,5,25455.02
36541,3,5,70769.20
36542,1,3,39080.16
36543,2,6,25492.30
36544,1,3,27071.61
36545,3,6,22943.50
36546,3,9,9843.67
36547,3,20,14215.16
36548,3,3,25176.00
36549,1,5,23979.90
36550,2,8,3427.32
36551,3,0,21393.90
36552,2,20,2944.92
36553,2,9,38780.00
36554,3,1,40163.88
36555,4,20,32617.30
36556,4,0,27169.80
36557,2,5,49129.60
36558,4,5,156233.00
36559,4,23,40931.78
36560,3,5,4630.08
36561,2,5,22714.68
36562,3,5,29965.04
36563,2,5,64663.62
36564,4,3,21173.00
36565,4,5,26348.70
36566,3,20,36851.54
36567,4,23,26488.00
36568,1,8,22043.84
36569,2,3,37497.60
36570,2,3,50756.06
36571,1,3,27071.70
36572,1,5,34922.12
36573,1,5,24496.16
36574,2,20,35805.28
36575,4,5,11648.00
36576,4,3,27770.47
36577,3,3,36239.16
36578,3,12,19951.68
36579,4,5,20235.68
36580,1,6,22316.74
36581,1,3,22994.80
36582,3,23,35056.94
36583,2,3,14355.52
36584,2,19,22801.96
36585,4,3,36039.20
36586,2,3,40373.34
36587,4,5,49452.04
36588,1,5,24368.96
36589,2,20,18735.80
36590,1,20,27966.75
36591,2,3,30742.62
36592,4,19,45024.00
36593,1,5,17290.56
36594,2,5,107100.00
36595,1,3,36712.25
36596,2,12,0.00
36597,4,3,37497.60
36598,4,5,20184.18
36599,3,5,21352.40
36600,1,20,18311.16
36601,3,3,23416.60
36602,4,3,37974.78
36603,1,3,27631.12
36604,4,5,15344.06
36605,4,20,23726.31
36606,3,9,13412.40
36607,2,5,37130.36
36608,1,5,19034.60
36609,1,5,14555.44
36610,2,5,23277.84
36611,3,3,34628.20
36612,1,5,24573.87
36613,3,3,32549.78
36614,3,5,22986.00
36615,4,5,14987.00
36616,4,3,19803.00
36617,3,5,38850.56
36618,1,3,25691.89
36619,1,3,30262.88
36620,1,3,30871.16
36621,3,3,20725.89
36622,3,20,5802.00
36623,1,9,25469.84
36624,4,3,16821.00
36625,3,3,21657.20
36626,4,5,33637.80
36627,1,3,30338.36
36628,1,9,20294.02
36629,3,17,11602.83
36630,4,9,10408.93
36631,2,19,24335.32
36632,1,5,11627.33
36633,2,3,0.00
36634,1,12,53243.52
36635,2,23,49404.22
36636,1,3,31887.94
36637,2,3,35907.20
36638,1,5,71538.60
36639,1,3,32172.02
36640,4,0,27899.20
36641,4,5,35538.65
36642,1,19,36056.00
36643,4,5,36148.22
36644,4,5,45188.88
36645,2,6,45861.68
36646,3,3,19129.60
36647,1,5,7147.20
36648,3,3,23288.62
36649,2,5,20241.20
36650,1,5,27361.36
36651,4,3,13864.22
36652,3,5,41736.12
36653,1,5,18956.43
36654,4,5,19992.61
36655,4,5,19009.21
36656,3,5,7192.30
36657,1,5,14832.82
36658,1,20,35985.12
36659,4,9,23240.00
36660,2,3,42834.40
36661,4,3,5216.80
36662,3,5,41462.00
36663,2,20,32333.40
36664,1,20,27966.71
36665,4,3,20590.50
36666,3,3,28653.98
36667,1,5,85936.00
36668,1,5,52978.88
36669,3,3,13422.24
36670,4,3,29275.66
36671,2,0,26326.06
36672,2,8,730.00
36673,4,23,39872.00
36674,3,20,35760.66
36675,4,5,19324.64
36676,4,23,52039.66
36677,3,3,25421.00
36678,2,5,32253.20
36679,1,20,13094.24
36680,4,9,47334.48
36681,1,3,31887.96
36682,3,5,30130.60
36683,4,3,37497.60
36684,2,5,0.00
36685,2,1,68082.56
36686,4,9,26743.18
36687,3,5,30262.56
36688,3,12,19677.88
36689,3,8,30517.20
36690,4,5,22496.46
36691,2,23,21990.16
36692,2,20,26540.70
36693,2,19,46720.18
36694,3,5,24271.22
36695,3,3,26351.04
36696,1,20,25363.86
36697,3,3,22521.00
36698,3,3,34739.68
36699,3,3,30890.78
36700,2,5,38081.60
36701,3,3,23416.62
36702,2,5,36245.82
36703,2,5,30445.90
36704,2,22,32560.66
36705,1,20,22576.82
36706,4,3,18296.34
36707,2,3,39802.92
36708,3,3,21659.88
36709,2,5,84404.56
36710,4,20,9529.05
36711,1,12,6434.24
