,Fiscal Quarter,Bureau,Base Pay
51690,3,9,26250.00
51691,2,5,35782.00
51692,3,3,16781.34
51693,4,5,29500.76
51694,4,3,37974.84
51695,4,23,55055.29
51696,1,3,33160.14
51697,4,20,24824.72
51698,1,5,3097.20
51699,3,20,22607.99
51700,1,20,18128.40
51701,4,5,45939.60
51702,1,12,29656.94
51703,4,5,32927.62
51704,1,12,28855.88
51705,1,3,39058.64
51706,4,5,102386.00
51707,3,3,21657.20
51708,3,9,7170.47
51709,2,9,19578.98
51710,2,20,27801.24
51711,1,3,41303.58
51712,3,6,28804.80
51713,2,3,38331.76
51714,3,0,58841.56
51715,4,12,25557.18
51716,1,19,19472.80
51717,1,5,2134.15
51718,4,22,51780.84
51719,3,20,34509.22
51720,1,5,13889.70
51721,3,9,14057.20
51722,1,20,30672.40
51723,3,9,18161.81
51724,4,5,76246.80
51725,1,5,35893.48
51726,1,20,30496.92
51727,1,3,27786.28
51728,2,3,38829.08
51729,3,1,35107.02
51730,2,3,37339.48
51731,4,3,19795.93
51732,2,3,37339.44
51733,3,19,1558.60
51734,2,5,58780.44
51735,1,12,30761.20
51736,3,12,26645.07
51737,2,9,31292.80
51738,3,9,18162.92
51739,3,5,43309.04
51740,4,3,21415.10
51741,2,7,24635.18
51742,3,3,23985.60
51743,1,3,33160.12
51744,1,5,94206.24
51745,4,3,28988.40
51746,1,12,33747.42
51747,3,5,23053.18
51748,1,3,26731.52
51749,4,20,15689.82
51750,2,21,44582.74
51751,1,8,47692.32
51752,1,5,21467.38
51753,4,9,11793.61
51754,4,3,17356.95
51755,4,3,20296.35
51756,2,3,40373.30
51757,2,3,36272.64
51758,2,13,1824.00
51759,1,3,34035.32
51760,1,20,20801.48
51761,4,5,17853.26
51762,2,5,52959.62
51763,3,3,28943.02
51764,1,19,18539.02
51765,2,12,35449.12
51766,1,3,34479.14
51767,1,17,38630.20
51768,2,3,40529.44
51769,4,5,18268.60
51770,3,9,23141.12
51771,1,5,44120.00
51772,1,3,33160.16
51773,2,19,3767.40
51774,1,3,30664.84
51775,1,5,26550.80
51776,2,3,37339.56
51777,3,12,29003.42
51778,1,5,29894.80
51779,4,3,32687.62
51780,1,3,26032.88
51781,4,20,19762.39
51782,4,5,15227.62
51783,2,5,29255.68
51784,1,20,26728.60
51785,3,3,40039.04
51786,2,3,33766.74
51787,2,5,23125.98
51788,4,3,41065.94
51789,1,9,34845.56
51790,2,12,35264.32
51791,3,20,17084.44
51792,4,16,42576.38
51793,1,20,43828.00
51794,2,23,58037.08
51795,3,5,7192.30
51796,3,9,24510.70
51797,3,3,25817.24
51798,1,5,20826.94
51799,4,19,7537.18
51800,4,3,14592.20
51801,2,5,49054.60
51802,2,5,27658.36
51803,2,3,34351.58
51804,4,9,28596.30
51805,2,20,42146.98
51806,1,3,26523.18
51807,3,20,25370.20
51808,1,20,30307.20
51809,2,5,62702.28
51810,3,5,29566.53
51811,2,3,44540.02
51812,2,5,30921.82
51813,3,12,8991.60
51814,2,5,22496.62
51815,4,3,18907.26
51816,4,3,15216.01
51817,2,5,26030.76
51818,4,1,13797.32
51819,1,3,26032.90
51820,4,7,32413.96
51821,3,19,13225.14
51822,1,3,35859.42
51823,1,5,21626.86
51824,1,3,32494.60
51825,4,5,21206.70
51826,2,5,24089.90
51827,3,3,32363.58
51828,4,12,43900.88
51829,4,5,15033.94
51830,1,5,48055.04
51831,2,3,37339.44
51832,2,9,29240.40
51833,4,13,38579.62
51834,1,3,27990.39
51835,1,1,55994.92
51836,2,3,0.00
51837,4,20,15242.59
51838,3,5,15798.87
51839,3,23,40845.64
51840,4,12,18452.23
51841,1,5,66693.00
51842,2,9,25196.22
51843,2,5,23548.04
51844,1,20,25531.20
51845,4,3,36039.26
51846,4,20,15559.48
51847,2,3,0.00
51848,4,5,10895.26
51849,2,3,51374.42
51850,1,19,0.00
51851,3,9,19917.18
51852,1,5,17862.36
51853,2,5,35005.60
51854,4,9,16018.02
51855,2,7,25163.10
51856,3,5,17834.40
51857,3,12,42722.00
51858,3,5,6287.40
51859,4,3,18312.70
51860,4,5,32802.28
51861,2,3,37635.32
51862,3,23,41369.20
51863,3,5,11201.78
51864,3,5,21365.16
51865,1,3,28166.38
51866,2,5,33408.14
51867,4,5,13993.02
51868,1,3,29264.00
51869,4,9,14893.99
51870,1,5,31101.94
51871,2,20,41043.66
51872,2,5,37883.76
51873,1,5,19034.60
51874,2,1,33792.04
51875,4,3,21795.20
51876,2,13,34403.16
51877,4,3,18380.34
51878,4,19,25743.20
51879,3,20,20867.20
51880,4,20,42993.70
51881,3,12,16184.00
51882,3,3,27648.00
51883,1,8,24017.80
51884,1,23,52314.60
51885,3,3,21555.18
51886,3,5,76767.38
51887,2,5,20697.60
51888,4,5,17798.07
51889,1,5,16051.78
51890,1,17,19931.16
51891,2,3,40124.00
51892,4,20,24107.86
51893,2,8,31104.70
51894,4,5,15449.99
51895,3,5,24271.20
51896,3,5,21738.72
51897,3,3,35199.38
51898,3,17,28239.66
51899,2,3,34032.26
51900,2,5,28531.40
51901,3,20,25497.60
51902,4,20,38188.88
51903,2,3,0.00
51904,3,3,28943.04
51905,1,5,7283.60
51906,3,9,9562.37
51907,3,9,389.94
51908,1,20,9394.84
51909,1,3,24601.60
51910,3,3,31300.82
51911,3,8,49615.82
51912,1,1,35454.64
51913,4,5,112172.80
51914,4,3,19553.80
51915,2,3,38829.08
51916,1,3,20870.14
51917,3,5,75519.76
51918,4,3,36517.60
51919,1,5,0.00
51920,3,5,12073.00
51921,4,5,0.00
51922,1,1,41476.78
51923,1,23,16471.76
51924,2,5,29615.74
51925,4,12,33909.36
51926,4,5,37049.34
51927,2,3,20482.82
51928,3,20,21587.17
51929,1,8,24497.34
51930,4,20,125.00
51931,1,3,30664.80
51932,4,5,55802.62
51933,2,9,48058.04
51934,1,8,19607.50
51935,1,3,25034.80
51936,2,5,126462.56
51937,3,3,22942.67
51938,3,17,19746.21
51939,3,5,17101.38
51940,3,5,49954.32
51941,4,3,36517.60
51942,1,12,54586.26
51943,3,9,15079.32
51944,2,5,49804.20
51945,2,20,34914.68
51946,2,5,30175.46
51947,2,0,33916.94
51948,4,5,16050.28
51949,2,19,22801.80
51950,3,5,75786.06
51951,2,9,30625.26
51952,1,3,31888.00
51953,3,1,21906.16
51954,3,3,20826.20
51955,3,9,43149.78
51956,2,9,31313.88
51957,3,3,23703.84
51958,2,20,28605.92
51959,1,5,43267.20
51960,1,9,23445.00
51961,2,5,18996.16
51962,4,9,13920.25
51963,4,5,30859.50
51964,4,20,756.95
51965,2,20,42094.98
51966,2,12,11585.94
51967,2,5,109431.00
51968,1,3,38156.80
51969,2,5,50157.80
51970,1,20,25435.16
51971,3,5,92473.16
51972,4,3,15782.86
51973,2,20,20063.58
51974,4,5,18258.81
51975,1,9,4375.00
51976,3,3,30858.66
51977,3,20,24445.21
51978,1,20,31390.32
51979,1,3,32605.42
51980,2,9,26700.80
51981,4,13,11812.50
51982,3,5,38281.60
51983,2,3,36517.60
51984,1,3,33902.34
51985,2,9,29824.34
51986,2,12,67779.10
51987,1,20,43034.74
51988,1,5,0.00
51989,2,3,41219.30
51990,1,3,25034.82
51991,2,0,21973.30
51992,4,9,21742.00
51993,4,0,16430.77
51994,2,5,27484.60
51995,3,5,106305.60
51996,1,9,34498.84
51997,2,3,50275.44
51998,1,3,27988.21
51999,2,9,33604.22
52000,4,23,13750.80
52001,2,12,50011.34
52002,2,3,34526.50
52003,3,5,13246.80
52004,4,21,24885.36
52005,3,3,28943.02
52006,2,5,51152.66
52007,3,5,20936.84
52008,3,1,28169.12
52009,2,3,29275.66
52010,4,5,28310.90
52011,4,20,24420.56
52012,2,20,26936.14
52013,2,14,37439.28
52014,2,20,40112.84
52015,3,8,15606.88
52016,1,1,56952.80
52017,1,5,25823.56
52018,4,8,28322.42
52019,4,20,8687.36
52020,4,3,53253.12
52021,2,3,32802.08
52022,3,3,22520.99
52023,2,20,23766.48
52024,4,17,29178.48
52025,3,3,21657.20
52026,3,22,30636.12
52027,2,5,52950.76
52028,2,5,27474.88
52029,4,3,19689.60
52030,2,8,59848.32
52031,4,20,15059.72
52032,1,5,23319.80
52033,3,20,17854.43
52034,2,5,31470.60
52035,2,23,34414.58
52036,3,23,18560.62
52037,2,3,39671.66
52038,2,3,39490.88
52039,3,5,18077.98
52040,2,9,33621.02
52041,3,9,10824.39
52042,2,5,29698.16
52043,3,3,40089.28
52044,1,20,27966.69
52045,2,19,50478.40
52046,4,5,34812.40
52047,3,8,6399.02
52048,2,20,19322.28
52049,4,5,111133.34
52050,3,3,22237.60
52051,1,19,36000.00
52052,2,1,60529.24
52053,3,3,19129.60
52054,4,5,63014.02
52055,1,9,21063.68
52056,4,3,18218.48
52057,1,3,2004.75
52058,2,13,43062.90
52059,4,9,28656.32
52060,3,19,23639.20
52061,1,9,18491.60
52062,3,9,19384.80
52063,2,12,41585.60
52064,2,3,51054.94
52065,3,6,29440.67
52066,1,3,27786.31
52067,3,5,18155.24
52068,4,5,55525.16
52069,1,20,43176.78
52070,2,5,50923.42
52071,1,3,42437.10
52072,4,20,11305.74
52073,3,20,19372.80
52074,3,3,12881.81
52075,1,3,31888.00
52076,4,9,26700.80
52077,4,22,67225.90
52078,3,20,34707.20
52079,2,3,36517.60
52080,1,5,19117.50
52081,2,12,51019.32
52082,4,1,30870.00
52083,2,12,56654.08
52084,2,14,56538.44
52085,2,3,33766.78
52086,1,9,18379.16
52087,3,5,47195.60
52088,1,3,27473.98
52089,2,20,38972.64
52090,4,5,134327.20
52091,3,5,29043.37
52092,4,3,19051.31
52093,4,3,6257.15
52094,1,12,56242.32
52095,1,20,24591.98
52096,3,20,28618.19
52097,3,20,51378.72
52098,1,5,22689.95
52099,1,3,27786.27
52100,1,5,101867.86
52101,4,5,161537.60
52102,2,5,27185.78
52103,4,5,30490.80
52104,1,5,44099.72
52105,2,5,21858.62
52106,2,20,23310.02
52107,1,5,13610.18
52108,1,1,25698.55
52109,1,3,22340.08
52110,2,6,27301.16
52111,2,5,24089.80
52112,3,3,32140.80
52113,3,3,25988.48
52114,2,19,22300.34
52115,4,3,29275.64
52116,2,20,250.00
52117,2,20,31714.04
52118,1,12,22703.28
52119,4,9,23240.00
52120,1,9,20294.00
52121,3,9,18161.95
52122,2,20,250.00
52123,1,3,28148.72
52124,3,8,26194.06
52125,3,20,49616.08
52126,1,3,30664.80
52127,1,12,219.27
52128,4,3,0.00
52129,4,3,1935.45
52130,1,3,32743.16
52131,3,3,30779.12
52132,1,20,29419.00
52133,4,17,25629.92
52134,2,0,71676.78
52135,3,20,36851.60
52136,1,22,25292.30
52137,3,21,34509.30
52138,1,5,20280.58
52139,3,5,22434.53
52140,2,9,23240.06
52141,4,15,39951.54
52142,4,8,4559.17
52143,4,5,186690.00
52144,1,5,35480.03
52145,2,5,52051.80
52146,3,5,29708.49
52147,2,5,47990.74
52148,1,0,25048.08
52149,4,5,50526.04
52150,3,3,16479.32
52151,3,1,19672.02
52152,1,23,6181.12
52153,1,9,19748.78
52154,1,20,250.00
52155,4,20,27452.72
52156,3,5,17635.68
52157,4,3,36517.60
52158,1,12,21224.32
52159,1,5,37738.36
52160,1,20,0.00
52161,3,1,50740.80
52162,2,20,27538.60
52163,2,5,0.00
52164,1,3,27631.16
52165,1,9,28712.24
52166,1,9,0.00
52167,3,3,30890.78
52168,2,3,14213.92
52169,4,23,26681.88
52170,2,3,44783.20
52171,1,20,30519.12
52172,4,5,65978.63
52173,2,14,8160.00
52174,2,22,97461.56
52175,1,5,6014.01
52176,2,20,26182.82
52177,2,3,47055.04
52178,1,6,19977.71
52179,1,20,31440.58
52180,3,3,39700.12
52181,3,20,23521.06
52182,4,5,34812.40
52183,1,5,14650.94
52184,2,3,37339.50
52185,1,20,39865.64
52186,3,3,23413.00
52187,2,8,34448.90
52188,3,5,59826.60
52189,4,20,125.00
52190,2,5,30699.22
52191,2,5,0.00
52192,2,3,34033.42
52193,2,14,35272.12
52194,4,12,19703.88
52195,4,7,23905.20
52196,3,3,22520.99
52197,3,5,30340.92
52198,2,3,37337.48
52199,2,5,26425.28
52200,2,3,34731.68
52201,4,23,26433.14
52202,1,3,27071.63
52203,4,20,11301.15
52204,4,9,12981.23
52205,3,3,32495.21
52206,3,20,25497.58
52207,1,5,15452.27
52208,3,5,19817.80
52209,1,3,30262.93
52210,1,5,23440.23
52211,4,5,52950.62
52212,2,3,45565.98
52213,4,20,61656.00
52214,3,3,34739.62
52215,3,20,25817.14
52216,3,5,19943.67
52217,1,3,25691.87
52218,3,5,97663.22
52219,4,3,36101.12
52220,1,5,22316.04
52221,2,5,30566.90
52222,1,3,32195.38
52223,4,20,26278.57
52224,1,5,21651.69
52225,3,3,23416.60
52226,1,23,30197.84
52227,3,9,19384.82
52228,3,8,33488.72
52229,1,9,0.00
52230,3,12,29097.26
52231,4,20,30778.86
52232,1,3,24071.91
52233,2,5,59345.68
52234,2,5,35910.00
52235,2,5,137033.38
52236,3,5,34696.80
52237,1,6,17297.21
52238,2,12,68801.60
52239,1,5,18170.09
52240,1,1,26633.20
52241,3,19,17030.72
52242,4,12,66447.26
52243,2,9,27301.38
52244,2,9,29824.20
52245,4,9,12115.19
52246,4,20,38188.84
52247,2,5,72450.00
52248,3,23,32716.30
52249,3,5,17501.80
52250,1,8,15915.20
52251,2,8,12996.19
52252,3,5,37152.76
52253,3,3,20025.40
52254,3,5,17501.80
52255,4,20,26673.41
52256,3,5,35485.53
52257,1,20,30496.93
52258,4,5,11534.61
52259,1,3,46795.66
52260,4,3,20590.50
52261,1,9,20294.02
52262,4,20,250.00
52263,4,5,18531.54
52264,1,5,21705.40
52265,3,12,7210.23
52266,4,5,10430.07
52267,2,20,25058.86
52268,3,5,18064.82
52269,3,5,12743.00
52270,3,5,38421.46
52271,4,20,21494.92
52272,3,3,24743.02
52273,1,6,33346.68
52274,3,3,29615.80
52275,1,5,107727.50
52276,3,12,21041.23
52277,1,3,32743.18
52278,1,12,32819.15
52279,1,3,43176.82
52280,4,20,22402.28
52281,2,20,30993.70
52282,1,12,21300.49
52283,4,5,14845.60
52284,1,3,26032.88
52285,1,5,19918.78
52286,2,3,44358.74
52287,2,9,28451.22
52288,2,3,44475.42
52289,2,9,25429.62
52290,2,3,37974.80
52291,1,14,63204.30
52292,4,5,20806.80
52293,1,5,16897.95
52294,2,14,25935.00
52295,4,20,27868.54
52296,2,5,37434.00
52297,4,9,18459.00
52298,4,9,29641.32
52299,2,3,38340.68
52300,1,23,25206.80
52301,1,5,19587.86
52302,2,3,35117.60
52303,2,9,59848.34
52304,1,21,28701.25
52305,4,3,26562.30
52306,4,5,12989.48
52307,3,3,23115.59
52308,2,3,11992.80
52309,1,3,35859.44
52310,1,3,39175.42
52311,3,5,1702.64
52312,2,9,20876.96
52313,3,3,23985.60
52314,1,3,21916.14
52315,2,3,51256.80
52316,1,22,30607.04
52317,2,3,29275.64
52318,1,3,36496.32
52319,1,3,33391.60
52320,1,8,9141.81
52321,2,20,43713.52
52322,3,5,16897.40
52323,2,0,51785.56
52324,1,3,24916.71
52325,4,5,68345.20
52326,1,3,28148.72
52327,3,5,21715.08
52328,3,20,40545.60
52329,2,20,22446.26
52330,2,21,57240.40
52331,3,5,25321.66
52332,2,3,24473.14
52333,4,3,29275.58
52334,1,20,250.00
52335,4,12,27274.62
52336,2,5,12784.00
52337,1,3,23951.30
52338,1,3,18482.60
52339,4,3,13531.20
52340,1,3,27631.16
52341,1,6,21187.04
52342,3,3,32549.84
52343,3,5,9322.92
52344,3,3,31300.80
52345,2,3,44783.20
52346,1,5,39080.08
52347,4,1,47334.52
52348,1,20,25349.22
52349,2,20,0.00
52350,3,3,33408.96
52351,4,5,13822.64
52352,2,6,42750.40
52353,3,8,19502.44
52354,4,3,36317.60
52355,2,3,32413.94
52356,1,5,16594.40
52357,3,19,43728.00
52358,2,5,20979.70
52359,2,19,21230.74
52360,2,1,65391.20
52361,1,23,24088.82
52362,1,5,31982.40
52363,1,5,36019.49
52364,1,8,23323.10
52365,4,12,30690.64
52366,1,3,28258.34
52367,3,9,14697.06
52368,3,3,18232.00
52369,3,5,22986.00
52370,1,20,49563.64
52371,4,20,31602.04
52372,1,20,24187.18
52373,1,3,15123.94
52374,2,12,56654.08
52375,1,19,38400.00
52376,4,5,29500.78
52377,2,9,18561.44
52378,1,6,37736.82
52379,1,5,24726.20
52380,4,16,37306.50
52381,2,5,31277.38
52382,3,5,13480.50
52383,3,3,23985.60
52384,2,3,47746.92
52385,3,5,17044.00
52386,1,5,29655.94
52387,1,8,24017.76
52388,2,3,23505.60
52389,2,3,31820.90
52390,3,20,28476.60
52391,4,3,18771.45
52392,1,19,45936.00
52393,1,20,27966.72
52394,3,3,33408.98
52395,3,6,35040.96
52396,2,6,33809.44
52397,4,3,18231.60
52398,2,3,38829.04
52399,4,20,20232.15
52400,1,3,25034.80
52401,3,20,30850.56
52402,2,12,22581.16
52403,3,3,18826.40
52404,2,20,52036.36
52405,3,16,29026.80
52406,4,5,49141.52
52407,3,3,10192.53
52408,1,5,7839.46
52409,3,3,27806.02
52410,3,5,27208.80
52411,2,20,29919.66
52412,1,3,15359.52
52413,3,3,35199.44
52414,4,14,41994.40
52415,3,5,17163.78
52416,2,12,49227.04
52417,3,5,43308.02
52418,3,23,20113.91
52419,3,5,42458.80
52420,2,20,42810.04
52421,1,20,37542.98
52422,2,3,41065.98
52423,3,3,17362.40
52424,4,5,98861.02
52425,4,5,16020.97
52426,2,5,18971.40
52427,4,5,110269.86
52428,1,9,13884.46
52429,4,5,34493.84
52430,1,21,48461.50
52431,2,5,38972.54
52432,4,20,20457.47
52433,3,20,22864.19
52434,4,20,33855.20
52435,2,20,250.00
52436,1,9,22205.78
52437,4,20,22099.56
52438,3,3,30100.80
52439,1,20,250.00
52440,4,9,29167.60
52441,1,3,35993.30
52442,3,3,30100.80
52443,1,9,24209.62
52444,2,3,31877.06
52445,4,1,26576.32
52446,2,5,26700.80
52447,3,3,28611.12
52448,1,5,74253.10
52449,1,3,33443.14
52450,2,5,33768.36
52451,2,12,54167.66
52452,4,3,16569.54
52453,1,9,22205.76
52454,3,3,7685.76
52455,1,5,37747.78
52456,3,3,18428.20
52457,2,3,32549.80
52458,4,20,25630.08
52459,4,3,21415.10
52460,4,3,14369.85
52461,3,3,21657.20
52462,4,3,24385.36
52463,4,5,22177.40
52464,2,9,28596.96
52465,3,5,24962.08
52466,2,20,52557.14
52467,1,5,25932.60
52468,2,3,45848.34
52469,1,20,17795.20
52470,3,1,19597.78
52471,4,5,156233.00
52472,3,20,36851.64
52473,1,5,22292.13
52474,4,5,49284.62
52475,4,9,32880.64
52476,4,3,19553.80
52477,1,3,17000.80
52478,3,5,17967.22
52479,3,5,103173.60
52480,3,5,12454.25
52481,1,5,115337.00
52482,4,20,22418.57
52483,3,5,42164.56
52484,2,3,37339.48
52485,2,12,38194.24
52486,2,5,126462.06
52487,1,20,34083.62
52488,4,5,12851.65
52489,2,20,42810.10
52490,2,5,49933.90
52491,1,3,13335.62
52492,3,12,18645.83
52493,3,1,50740.80
52494,4,5,10399.55
52495,2,9,21604.22
52496,4,20,48288.80
52497,4,3,15706.64
52498,4,19,44709.44
52499,2,5,21972.10
52500,4,9,11361.28
52501,1,20,52695.04
52502,1,3,25564.20
52503,4,5,11335.80
52504,3,3,22672.84
52505,3,3,16595.20
52506,2,3,0.00
52507,2,12,60147.28
52508,3,12,32045.45
52509,1,5,22306.42
52510,4,5,11749.01
52511,2,3,30986.36
52512,1,5,34699.10
52513,1,3,33160.14
52514,2,12,30615.46
52515,1,3,30664.82
52516,1,3,40457.02
52517,2,3,37497.60
52518,2,19,50478.40
52519,1,5,34320.93
52520,3,20,24445.67
52521,3,3,30100.80
52522,4,20,28194.66
52523,1,3,31887.92
52524,1,5,9692.40
52525,2,3,11992.80
52526,4,5,9492.98
52527,2,20,43089.24
52528,2,20,25447.84
52529,4,23,27018.72
52530,3,20,26081.44
52531,3,20,19947.84
52532,4,3,36039.24
52533,3,5,38473.60
52534,3,3,31300.80
52535,4,3,15267.00
52536,3,5,115711.36
52537,2,3,37497.60
52538,3,23,29315.22
52539,2,9,24702.06
52540,1,3,26032.88
52541,4,20,38113.42
52542,4,3,46331.04
52543,3,3,26141.42
52544,1,21,21270.87
52545,4,6,33051.20
52546,2,9,35264.32
52547,3,12,24794.80
52548,4,3,20590.50
52549,1,5,14429.82
52550,3,5,28426.04
52551,3,9,20800.46
52552,1,9,36995.42
52553,4,5,11662.89
52554,3,5,37452.00
52555,1,6,27144.30
52556,1,5,44441.14
52557,3,5,24511.64
52558,4,20,17631.55
52559,4,12,17380.27
52560,2,5,32846.08
52561,1,5,29349.98
52562,1,5,24647.95
52563,2,5,178500.00
52564,3,3,34612.76
52565,2,20,43741.60
52566,1,12,21881.78
52567,2,5,27437.24
52568,3,3,21655.88
52569,1,5,61527.89
52570,1,5,21171.40
52571,4,5,13993.00
52572,1,12,14870.08
52573,4,5,22693.18
52574,1,5,11374.67
52575,1,12,58827.56
52576,1,20,12257.56
52577,4,3,14592.20
52578,3,20,20455.05
52579,3,1,26399.89
52580,3,12,41532.80
52581,1,1,20875.54
52582,3,5,11985.20
52583,1,5,20186.40
52584,3,5,43843.26
52585,3,20,250.00
52586,1,1,55994.98
52587,1,3,31470.14
52588,3,5,24551.04
52589,3,19,43267.20
52590,4,3,19803.00
52591,3,5,30837.63
52592,4,1,21842.76
52593,4,12,18452.26
52594,2,3,54796.02
52595,2,1,24931.20
52596,2,12,37635.36
52597,2,5,53293.54
52598,1,5,18625.32
52599,4,3,36039.20
52600,3,5,21746.84
52601,2,23,49720.06
52602,3,5,13797.03
52603,3,3,34132.80
52604,4,3,11733.14
52605,4,5,43805.98
52606,3,3,25093.42
52607,4,5,43745.14
52608,4,3,35090.72
52609,1,3,27413.82
52610,2,1,19704.14
52611,4,3,41257.66
52612,1,20,27837.63
52613,2,3,40373.34
52614,4,9,28889.26
52615,1,12,44938.12
52616,2,3,37974.72
52617,1,3,20870.16
52618,3,3,20041.37
52619,3,3,30890.78
52620,3,5,18768.00
52621,2,12,30647.20
52622,4,22,42634.06
52623,1,3,32743.02
52624,1,3,31988.00
52625,1,20,24017.18
52626,4,5,17718.24
52627,3,0,61293.28
52628,2,19,48216.00
52629,4,5,20794.20
52630,1,5,20386.27
52631,2,5,41851.60
52632,1,3,33160.10
52633,1,3,28387.00
52634,4,6,43900.76
52635,3,5,17941.54
52636,3,5,17685.66
52637,2,3,27983.20
52638,4,3,39012.48
52639,1,5,0.00
52640,4,3,41219.22
52641,4,20,250.00
52642,4,3,19518.91
52643,4,5,36346.17
52644,1,3,26845.48
52645,1,5,26988.20
52646,3,20,23265.43
52647,3,19,23448.61
52648,3,23,33902.40
52649,2,9,29750.32
52650,4,3,60138.54
52651,3,12,7932.18
52652,4,12,17777.86
52653,3,5,27433.60
52654,1,5,0.00
52655,2,20,48370.10
52656,1,12,21187.20
52657,3,1,43399.54
52658,2,3,40969.60
52659,2,5,31780.68
52660,3,20,25497.60
52661,1,5,21429.55
52662,1,9,20793.44
52663,4,3,45684.80
52664,1,20,250.00
52665,1,3,26845.54
52666,2,7,26962.84
52667,2,3,37324.92
52668,3,3,26503.80
52669,1,3,24901.77
52670,1,3,26032.88
52671,3,5,24885.84
52672,1,3,31887.96
52673,2,5,27432.86
52674,2,1,58536.54
52675,1,20,36260.84
52676,4,3,37497.60
52677,3,5,52518.13
52678,3,5,42164.52
52679,1,5,25575.72
52680,2,5,49860.36
52681,1,3,26845.46
52682,3,5,19258.31
52683,3,19,29760.04
52684,2,20,40112.82
52685,3,16,30153.84
52686,2,3,35003.36
52687,3,9,19500.05
52688,4,20,13993.06
52689,3,3,26606.40
52690,4,20,42906.94
52691,2,12,50756.08
52692,2,9,8985.60
52693,4,19,51241.50
52694,2,3,35117.60
52695,3,9,24853.38
52696,1,20,24178.81
52697,1,3,28148.71
52698,2,3,37757.54
52699,2,5,35603.50
52700,1,5,28506.00
52701,1,5,27144.60
52702,1,3,28148.71
52703,3,5,34334.40
52704,1,1,58985.10
52705,1,3,32547.18
52706,3,5,34274.40
52707,2,5,49868.82
52708,4,5,14987.00
52709,1,3,35645.96
52710,2,1,50416.92
52711,4,3,36519.06
52712,4,5,7096.06
52713,3,5,42563.20
52714,3,3,4087.76
52715,3,3,27648.00
52716,3,20,36851.60
52717,3,20,25497.57
52718,3,3,38344.00
52719,3,20,28055.06
52720,2,3,29516.36
52721,4,3,35117.60
52722,3,20,52939.42
52723,1,5,31893.40
52724,3,3,35199.42
52725,3,3,16595.20
52726,1,20,33683.36
52727,4,18,46398.80
52728,2,5,165629.80
52729,1,3,23208.76
52730,4,3,19802.99
52731,3,8,25817.02
52732,3,23,32441.84
52733,3,5,49557.96
52734,2,20,42439.68
52735,1,20,32766.72
52736,3,5,26311.40
52737,4,12,3407.25
52738,3,5,71792.30
52739,3,9,18414.24
52740,3,5,18129.67
52741,3,20,15166.14
52742,1,23,49586.46
52743,1,5,48985.00
52744,1,3,21967.04
52745,3,22,39884.66
52746,2,5,23621.20
52747,2,9,33621.04
52748,2,5,26813.20
52749,3,3,19129.60
52750,3,5,62696.00
52751,3,9,25995.80
52752,2,19,20880.50
52753,2,19,21708.42
52754,4,3,38799.06
52755,3,0,17119.60
52756,2,5,47803.72
52757,2,20,9740.74
52758,4,1,36166.04
52759,2,20,37253.52
52760,3,20,25497.93
52761,2,3,37701.88
52762,2,0,25892.92
52763,1,20,31853.18
52764,2,3,42138.88
52765,1,20,32869.92
52766,3,3,22237.60
52767,3,20,0.00
52768,4,5,14059.95
52769,2,5,50337.00
52770,4,3,16821.00
52771,1,5,13350.26
52772,3,12,20151.06
52773,1,12,42791.80
52774,3,23,13789.58
52775,2,3,41756.96
52776,1,3,25034.80
52777,1,3,27071.69
52778,4,12,39556.08
52779,4,3,20325.89
52780,2,3,36517.60
52781,3,3,30517.40
52782,4,19,21758.68
52783,2,9,30625.30
52784,1,3,27786.24
52785,1,9,28119.02
52786,2,3,27983.20
52787,2,3,39853.94
52788,2,3,41441.26
52789,4,9,11840.00
52790,4,3,47764.72
52791,4,5,40532.08
52792,1,3,32795.62
52793,3,20,19373.19
52794,2,8,1823.66
52795,2,5,5518.14
52796,2,3,48839.84
52797,4,3,17293.92
52798,4,5,24948.00
52799,3,5,8981.88
52800,4,12,25554.92
52801,2,5,39935.82
52802,4,5,17686.20
52803,4,3,29510.82
52804,2,1,69069.22
52805,3,3,28327.04
52806,3,14,23288.54
52807,3,23,4360.77
52808,3,12,22647.58
52809,1,5,23417.92
52810,2,20,40807.20
52811,3,5,16728.58
52812,2,20,250.00
52813,3,12,32608.58
52814,4,3,16821.00
52815,2,20,46035.32
52816,2,20,39909.22
52817,4,5,38028.66
52818,1,3,26916.89
52819,1,3,35859.40
52820,4,5,16236.60
52821,3,20,24973.76
52822,4,5,26348.70
52823,2,12,50756.08
52824,4,5,24948.01
52825,1,5,20960.18
52826,2,5,0.00
52827,3,3,22521.00
52828,4,9,21883.00
52829,4,9,22161.44
52830,1,3,20870.13
52831,1,23,33606.40
52832,4,3,31607.52
52833,4,15,35267.64
52834,1,3,29258.58
52835,2,9,23986.36
52836,1,5,19447.02
52837,4,3,21329.38
52838,2,5,50026.18
52839,2,9,3890.60
52840,2,9,29239.84
52841,2,9,28563.26
52842,2,5,25429.62
52843,2,5,53605.88
52844,3,5,18814.30
52845,1,5,9956.25
52846,2,5,18038.34
52847,1,5,36019.66
52848,3,5,24584.50
52849,2,20,45935.70
52850,4,9,14512.40
52851,1,5,19176.81
52852,4,3,37974.74
52853,3,5,18559.94
52854,4,5,26048.71
52855,1,3,24071.92
52856,4,3,38897.02
