,Fiscal Quarter,Bureau,Base Pay
173253,2,3,53590.88
173254,2,3,34253.14
173255,3,3,27093.44
173256,1,6,28378.04
173257,3,5,17349.56
173258,4,5,39724.40
173259,2,5,53346.98
173260,3,20,29241.78
173261,2,3,41990.14
173262,4,3,33284.46
173263,2,5,51663.04
173264,2,9,25725.60
173265,4,3,20002.21
173266,1,3,19948.80
173267,1,3,25034.80
173268,1,13,42686.70
173269,2,5,31859.80
173270,4,19,3605.60
173271,1,9,25234.46
173272,2,3,37339.48
173273,2,5,48940.90
173274,4,3,38977.20
173275,3,1,50740.80
173276,4,3,21134.97
173277,2,3,37339.56
173278,2,3,39485.60
173279,2,18,61356.96
173280,3,3,30100.80
173281,4,3,35117.60
173282,3,12,20971.49
173283,4,20,37916.83
173284,1,23,32522.58
173285,1,3,28148.71
173286,1,9,17968.45
173287,2,20,250.00
173288,3,0,37688.58
173289,1,20,36471.76
173290,4,20,125.00
173291,1,3,22132.29
173292,1,3,36796.66
173293,2,3,38340.66
173294,4,1,20247.44
173295,4,5,20332.70
173296,2,3,34615.94
173297,2,20,37782.40
173298,3,3,17362.40
173299,3,3,35330.92
173300,4,3,19043.47
173301,4,20,23055.04
173302,1,5,26720.36
173303,2,20,22166.36
173304,1,17,28540.85
173305,2,20,43920.80
173306,2,5,29380.78
173307,1,5,0.00
173308,1,3,30664.80
173309,2,21,47384.82
173310,1,5,18982.38
173311,2,3,54167.12
173312,1,3,26731.52
173313,4,12,24400.03
173314,2,12,35976.70
173315,2,1,65488.72
173316,3,9,15099.02
173317,4,12,16009.02
173318,2,5,0.00
173319,3,5,37713.60
173320,1,3,25691.96
173321,3,3,32549.78
173322,3,20,22617.32
173323,1,5,27153.00
173324,4,5,10676.56
173325,3,5,63930.42
173326,3,3,33844.80
173327,3,9,30585.12
173328,3,5,21095.31
173329,3,14,38664.92
173330,2,5,25058.88
173331,1,12,5050.32
173332,4,3,26715.36
173333,3,5,3325.14
173334,4,12,28908.24
173335,4,20,250.00
173336,1,3,32743.14
173337,2,9,33606.08
173338,2,20,43961.36
173339,3,20,36668.16
173340,4,5,28397.60
173341,1,3,22934.72
173342,3,5,57220.80
173343,2,16,45769.22
173344,4,5,33553.06
173345,4,12,17232.60
173346,1,7,29588.99
173347,1,3,27294.60
173348,2,20,24906.40
173349,2,23,36403.68
173350,1,20,30307.18
173351,2,19,53132.80
173352,2,3,41990.14
173353,3,20,53470.42
173354,3,5,87802.71
173355,3,9,17298.53
173356,1,3,25701.67
173357,2,3,36517.60
173358,4,5,12749.16
173359,2,3,38829.08
173360,1,20,23243.20
173361,1,5,28836.02
173362,1,20,19999.03
173363,1,1,21298.16
173364,3,5,10362.70
173365,3,21,36083.66
173366,2,12,41368.32
173367,4,1,35225.24
173368,3,3,27332.41
173369,4,8,18901.16
173370,1,6,34318.25
173371,3,5,30347.92
173372,1,3,39080.16
173373,3,5,28049.20
173374,3,5,35081.00
173375,3,20,25430.64
173376,3,5,32671.20
173377,3,5,30736.84
173378,1,8,26301.10
173379,1,5,22375.62
173380,2,7,17542.36
173381,3,3,27648.00
173382,2,3,40753.58
173383,1,5,28853.00
173384,2,5,50526.00
173385,1,5,28827.00
173386,2,20,33114.08
173387,1,5,34855.30
173388,2,3,40529.58
173389,4,3,29091.00
173390,4,3,27770.56
173391,2,12,49025.70
173392,4,3,18051.08
173393,1,20,33869.50
173394,4,6,12468.40
173395,4,3,14592.20
173396,4,3,35117.60
173397,2,19,21785.40
173398,4,20,15270.56
173399,1,9,16122.65
173400,1,3,34190.82
173401,2,5,124642.28
173402,2,20,40024.18
173403,1,12,36541.59
173404,4,6,25607.66
173405,4,1,59197.60
173406,3,17,17149.90
173407,2,3,39485.64
173408,2,19,52920.00
173409,1,5,19888.16
173410,3,3,22237.63
173411,2,20,1332.80
173412,4,5,97133.20
173413,3,5,11068.54
173414,3,5,6027.20
173415,4,5,16772.71
173416,2,5,49799.60
173417,3,3,26512.65
173418,2,3,36039.20
173419,4,12,17380.29
173420,1,1,30386.80
173421,1,5,27672.31
173422,4,5,40745.64
173423,1,3,31887.94
173424,1,9,24972.24
173425,3,17,19363.20
173426,1,3,4582.72
173427,1,3,29275.30
173428,2,5,55061.86
173429,3,5,42968.92
173430,3,5,19099.34
173431,1,3,31887.96
173432,3,8,16514.88
173433,1,8,26301.14
173434,3,20,41362.60
173435,1,1,26088.00
173436,3,9,14389.20
173437,3,20,17126.77
173438,3,5,10182.24
173439,4,3,21135.07
173440,1,7,17570.96
173441,2,8,27504.54
173442,1,3,29275.32
173443,3,12,21479.02
173444,1,20,19621.20
173445,4,6,19045.60
173446,4,9,15210.99
173447,3,12,24170.37
173448,2,3,38420.34
173449,2,3,35117.60
173450,4,1,38679.20
173451,1,8,3189.08
173452,1,5,0.00
173453,1,3,25830.33
173454,3,20,32637.18
173455,1,9,28712.20
173456,2,5,74296.38
173457,4,20,33199.60
173458,1,8,0.00
173459,4,5,27612.21
173460,1,20,28701.26
173461,4,5,66941.73
173462,1,5,14025.32
173463,4,5,10801.02
173464,3,9,28149.75
173465,3,5,23628.50
173466,1,7,24090.26
173467,4,5,28375.22
173468,4,1,22789.85
173469,4,3,30544.09
173470,2,8,28751.36
173471,4,3,20557.10
173472,1,0,42049.40
173473,3,3,12897.36
173474,1,12,21300.49
173475,4,3,20275.50
173476,1,5,35965.23
173477,3,20,23265.34
173478,2,12,38025.50
173479,2,3,30788.34
173480,2,3,5547.00
173481,3,20,40548.42
173482,1,12,43689.20
173483,1,3,27889.96
173484,1,5,13197.56
173485,2,20,35375.12
173486,1,7,27288.00
173487,2,9,26832.62
173488,1,20,27344.61
173489,2,20,42771.86
173490,3,5,45008.18
173491,1,5,96466.00
173492,1,20,30496.92
173493,1,5,40179.05
173494,1,3,30664.80
173495,2,3,38340.64
173496,2,3,26962.64
173497,4,3,14592.20
173498,2,9,31078.98
173499,4,5,28842.73
173500,3,3,25093.20
173501,3,5,42879.60
173502,4,7,5563.16
173503,1,5,25932.60
173504,2,20,38394.76
173505,1,5,38488.42
173506,1,20,24663.39
173507,3,3,26425.01
173508,1,5,24204.02
173509,2,9,23667.88
173510,1,3,26032.89
173511,1,3,28459.13
173512,1,12,14310.22
173513,1,20,35993.36
173514,4,3,18312.70
173515,3,3,16595.20
173516,2,5,47258.16
173517,2,3,36517.64
173518,1,3,34479.10
173519,2,3,41915.14
173520,3,1,32733.22
173521,1,3,28148.71
173522,4,6,21267.68
173523,4,13,18226.35
173524,2,8,28173.64
173525,3,9,23441.94
173526,2,12,54086.34
173527,4,9,16361.56
173528,1,5,43628.78
173529,2,3,40827.72
173530,1,9,0.00
173531,1,3,39230.80
173532,4,3,19553.84
173533,2,9,28749.24
173534,1,3,35390.76
173535,1,20,36914.90
173536,3,5,51893.22
173537,3,3,26351.02
173538,1,20,11740.00
173539,2,9,48540.80
173540,3,5,53539.79
173541,2,3,45566.04
173542,4,5,2003.90
173543,4,5,50526.70
173544,1,3,26845.46
173545,4,9,30625.08
173546,2,9,18368.00
173547,3,9,21608.24
173548,4,9,34916.00
173549,4,9,15210.97
173550,3,3,30100.80
173551,4,3,0.00
173552,2,5,51662.86
173553,1,3,26387.70
173554,3,3,30463.92
173555,4,3,18051.09
173556,3,3,20826.20
173557,3,3,23115.59
173558,2,4,45028.22
173559,4,3,18776.82
173560,4,21,16693.75
173561,1,5,152026.40
173562,4,3,22786.96
173563,1,3,34035.34
173564,3,9,24848.00
173565,3,9,18594.02
173566,3,20,36239.20
173567,3,9,19920.12
173568,4,20,4990.23
173569,1,20,13094.24
173570,4,3,40614.42
173571,2,3,39485.60
173572,4,3,29275.64
173573,1,7,23377.12
173574,4,20,25445.48
173575,1,5,19927.04
173576,2,20,250.00
173577,1,5,153846.00
173578,1,9,21092.22
173579,1,5,29656.81
173580,2,19,52920.00
173581,3,5,19819.70
173582,1,19,45600.02
173583,3,5,14537.14
173584,1,3,24435.20
173585,1,5,14159.99
173586,2,5,62589.80
173587,1,3,25351.19
173588,4,20,8314.02
173589,3,9,23056.00
173590,3,3,32140.80
173591,2,19,31449.60
173592,3,19,29132.80
173593,3,3,34739.52
173594,4,20,15241.96
173595,2,5,19511.18
173596,4,3,22352.95
173597,2,5,24640.60
173598,3,3,28943.00
173599,3,12,27312.46
173600,1,3,38908.62
173601,4,3,19553.83
173602,4,8,27504.86
173603,4,20,29473.39
173604,4,5,66757.60
173605,1,20,30519.00
173606,3,12,29314.34
173607,4,5,50508.60
173608,4,5,20773.36
173609,3,1,15913.60
173610,1,20,35193.74
173611,1,3,35859.36
173612,4,3,24785.93
173613,3,23,42511.42
173614,1,19,43267.20
173615,2,3,31311.12
173616,2,5,24673.74
173617,3,3,21657.20
173618,2,5,4671.88
173619,2,3,35902.08
173620,4,9,17284.40
173621,3,5,29965.08
173622,2,17,31138.30
173623,3,3,32310.44
173624,1,20,23322.96
173625,4,5,17321.19
173626,4,19,39538.94
173627,4,3,34571.14
173628,4,5,47115.42
173629,2,3,38340.70
173630,2,3,36517.60
173631,4,5,27861.47
173632,3,3,16595.20
173633,2,20,41043.66
173634,3,5,32653.60
173635,3,5,16201.18
173636,2,5,50186.92
173637,4,5,30406.18
173638,2,3,45872.60
173639,3,5,26817.12
173640,3,23,14017.37
173641,2,9,5411.60
173642,2,3,31391.32
173643,1,1,41991.21
173644,1,3,26845.60
173645,1,5,38489.28
173646,1,3,33160.12
173647,2,3,41065.96
173648,3,5,12376.80
173649,4,9,30568.28
173650,2,17,40561.96
173651,1,12,51677.12
173652,3,3,21949.42
173653,4,9,37255.62
173654,4,5,5411.01
173655,2,3,21809.48
173656,2,3,38977.18
173657,1,3,25351.18
173658,4,20,42993.68
173659,4,5,9486.32
173660,2,5,54386.26
173661,1,3,31887.98
173662,2,3,37872.90
173663,4,3,36517.60
173664,2,5,40585.98
173665,1,20,35019.82
173666,3,3,28943.00
173667,1,20,250.00
173668,3,5,42000.00
173669,2,3,11193.28
173670,2,20,25669.26
173671,3,9,969.24
173672,3,5,25528.98
173673,4,23,53037.60
173674,2,14,65391.20
173675,2,19,48216.00
173676,3,20,23742.72
173677,2,5,8574.72
173678,3,5,16642.98
173679,1,3,7841.83
173680,4,20,15059.80
173681,1,12,36178.42
173682,1,5,46237.40
173683,4,5,24334.00
173684,3,5,47668.80
173685,2,20,33090.08
173686,4,5,50662.34
173687,1,5,141066.40
173688,2,5,107857.28
173689,3,0,10076.48
173690,3,3,4704.30
173691,3,5,39593.65
173692,2,9,47165.92
173693,1,5,116712.04
173694,3,5,30871.16
173695,2,5,40931.78
173696,2,20,24913.28
173697,2,3,38977.14
173698,1,19,15511.17
173699,3,3,21373.20
173700,4,3,30742.78
173701,2,5,38014.18
173702,2,5,21449.42
173703,3,3,30100.82
173704,4,5,13001.60
173705,4,3,20590.50
173706,1,5,32350.28
173707,4,5,23476.00
173708,3,23,26074.56
173709,3,3,22520.97
173710,1,5,21784.14
173711,3,17,27573.96
173712,3,5,99584.62
173713,4,16,18038.44
173714,3,9,18161.82
173715,2,5,18901.40
173716,2,19,50792.00
173717,1,20,0.00
173718,1,3,3211.72
173719,4,3,14592.20
173720,3,5,13246.72
173721,3,20,33626.00
173722,2,3,37497.60
173723,2,22,43929.70
173724,4,9,16139.19
173725,2,3,37497.60
173726,3,20,21470.19
173727,4,3,31135.23
173728,1,9,0.00
173729,2,5,8739.06
173730,4,20,19494.86
173731,3,23,18543.96
173732,4,3,21287.01
173733,4,3,19043.50
173734,3,3,38344.00
173735,2,19,53200.00
173736,1,3,31887.94
173737,1,5,42774.76
173738,4,5,26734.06
173739,1,0,37995.76
173740,4,16,22109.22
173741,1,9,16011.23
173742,1,5,46262.12
173743,2,3,32687.66
173744,3,1,16997.19
173745,3,16,23479.56
173746,1,5,23489.08
173747,4,5,23665.60
173748,3,6,28329.60
173749,4,9,13260.80
173750,2,20,40112.82
173751,1,3,25034.80
173752,1,1,20227.12
173753,1,5,22970.92
173754,1,9,22775.98
173755,1,3,44270.56
173756,4,5,14092.04
173757,3,5,59826.60
173758,2,5,10722.64
173759,2,3,36961.92
173760,4,5,37244.24
173761,4,6,13920.43
173762,2,3,29275.64
173763,3,5,17501.80
173764,2,19,50478.40
173765,2,5,17464.76
173766,1,3,22340.08
173767,3,3,21657.20
173768,4,3,28866.86
173769,1,3,30664.80
173770,2,8,723.58
173771,3,23,34880.00
173772,2,1,60529.28
173773,1,5,27172.05
173774,2,3,28352.48
173775,3,6,62982.02
173776,1,9,17505.65
173777,4,5,50008.16
173778,2,5,57359.46
173779,1,3,25034.82
173780,4,3,18312.70
173781,3,23,20505.60
173782,1,5,218076.96
173783,2,17,30674.38
173784,2,12,61359.20
173785,1,12,30761.20
173786,4,9,51780.86
173787,2,6,0.00
173788,1,20,26370.32
173789,3,9,25558.78
173790,4,5,30449.30
173791,3,9,19500.03
173792,4,20,41218.46
173793,3,3,8253.04
173794,3,5,17834.32
173795,4,3,41065.98
173796,1,9,25071.84
173797,4,3,23905.26
173798,2,3,40373.30
173799,1,23,25667.31
173800,2,5,50874.48
173801,2,9,63538.74
173802,1,3,27950.22
173803,3,5,39590.60
173804,2,3,37497.60
173805,2,5,21224.16
173806,2,3,41219.36
173807,4,20,42993.68
173808,4,12,17380.28
173809,1,3,27786.30
173810,4,19,41955.20
173811,3,3,24354.40
173812,2,1,47170.26
173813,3,3,19013.79
173814,3,5,25610.80
173815,4,5,13985.06
173816,1,3,21655.43
173817,3,3,32819.54
173818,2,3,38340.74
173819,1,20,17615.09
173820,3,7,28007.72
173821,4,20,21851.20
173822,3,9,19645.68
173823,1,3,36915.96
173824,3,5,23057.90
173825,1,20,14955.80
173826,1,9,21832.31
173827,1,5,113461.99
173828,3,3,40089.30
173829,3,3,5709.42
173830,3,19,21453.32
173831,2,20,25971.68
173832,1,20,30344.12
173833,4,5,66733.80
173834,4,20,12264.12
173835,2,6,44888.42
173836,4,20,30105.62
173837,1,3,28166.34
173838,4,3,41065.94
173839,2,5,16197.34
173840,3,5,23538.40
173841,2,0,56221.18
173842,1,12,25320.80
173843,4,3,61656.00
173844,1,3,30871.14
173845,2,9,23888.68
173846,2,17,29756.00
173847,4,3,37289.28
173848,2,3,35907.20
173849,4,5,17686.20
173850,1,6,8282.88
173851,3,3,32140.80
173852,3,3,16595.20
173853,3,20,18235.38
173854,1,12,31485.42
173855,3,3,22521.00
173856,4,3,14583.59
173857,2,9,13916.24
173858,4,5,22006.97
173859,3,3,38344.00
173860,2,5,50505.04
173861,1,5,0.00
173862,4,5,13922.82
173863,4,3,20325.89
173864,4,5,13957.86
173865,4,20,17305.84
173866,4,5,30121.90
173867,3,3,32140.80
173868,1,22,33346.20
173869,4,20,22308.28
173870,4,3,21109.17
173871,3,20,21500.81
173872,2,19,50400.00
173873,1,3,26845.48
173874,1,5,16959.52
173875,1,5,76909.79
173876,2,5,38601.00
173877,2,3,43219.64
173878,3,5,25766.40
173879,4,20,23502.82
173880,2,20,8622.84
173881,2,3,38107.24
173882,4,5,14218.21
173883,3,5,11949.60
173884,2,3,30120.06
173885,4,5,20168.05
173886,4,5,30961.80
173887,2,3,36517.64
173888,3,1,55122.72
173889,3,5,99631.20
173890,2,12,65468.46
173891,2,19,20921.60
173892,3,5,19368.76
173893,2,3,24384.66
173894,3,5,29603.33
173895,4,5,6284.40
173896,2,5,36346.78
173897,1,5,25763.52
173898,1,3,26032.89
173899,3,3,28327.00
173900,3,5,13238.80
173901,2,12,40561.94
173902,4,5,22732.12
173903,1,20,250.00
173904,1,5,21147.46
173905,2,3,40373.36
173906,1,5,29838.86
173907,4,3,42881.76
173908,3,5,39686.40
173909,2,23,18163.20
173910,2,3,29744.50
173911,1,20,29238.56
173912,3,13,23521.33
173913,3,3,31082.72
173914,4,3,29485.24
173915,2,5,32866.42
173916,4,3,20857.76
173917,3,5,19331.77
173918,2,3,37134.84
173919,3,20,11792.00
173920,1,3,0.00
173921,4,5,26392.58
173922,2,3,40596.94
173923,4,20,29737.36
173924,2,3,28613.04
173925,4,3,40529.64
173926,3,5,41595.10
173927,3,3,20826.20
173928,1,3,25984.00
173929,2,3,40373.38
173930,3,5,26551.97
173931,4,20,20457.48
173932,3,5,12272.25
173933,1,20,39081.70
173934,3,5,18077.82
173935,4,3,14651.25
173936,3,3,38636.18
173937,4,23,16342.14
173938,2,3,36850.48
173939,4,5,12521.34
173940,1,3,30416.00
173941,2,5,32881.74
173942,2,5,28953.36
173943,1,5,21826.91
173944,1,5,23162.78
173945,1,5,29207.88
173946,4,3,38977.16
173947,4,20,13642.50
173948,4,9,16775.38
173949,3,20,0.00
173950,4,3,37974.76
173951,1,3,25564.20
173952,4,5,26348.70
173953,3,3,20512.62
173954,4,3,39485.60
173955,4,20,15242.84
173956,2,3,37339.48
173957,3,0,14468.81
173958,3,5,24134.86
173959,2,20,36162.46
173960,2,12,33390.50
173961,4,1,38679.20
173962,3,5,17615.86
173963,2,20,43961.40
173964,2,5,64259.66
173965,1,5,109179.05
173966,1,5,16973.58
173967,4,3,16144.22
173968,3,3,31300.80
173969,4,17,25888.16
173970,3,23,33500.22
173971,2,5,53977.18
173972,1,20,27288.00
173973,3,20,25497.59
173974,2,5,29689.84
173975,1,5,31192.87
173976,1,5,29344.80
173977,3,3,25295.00
173978,2,3,31300.80
173979,4,5,26707.76
173980,2,5,110837.92
173981,2,20,34772.38
173982,4,3,36517.62
173983,1,21,64753.40
173984,3,5,21333.32
173985,2,3,38977.18
173986,3,12,29097.28
173987,1,9,20717.38
173988,4,17,22777.83
173989,3,23,40380.44
173990,2,3,35907.20
173991,3,14,20189.00
173992,2,3,60177.18
173993,4,13,37423.05
173994,1,3,22797.76
173995,1,5,45202.72
173996,1,12,36442.19
173997,4,20,28315.66
173998,1,9,25575.15
173999,2,9,35397.60
174000,1,5,81754.00
174001,1,12,45466.42
174002,3,23,28321.75
174003,3,5,29091.86
174004,3,9,8549.10
174005,3,5,20566.87
174006,4,5,23286.58
174007,2,9,22745.14
174008,4,5,28102.20
174009,3,3,14391.36
174010,2,3,34430.88
174011,2,3,35717.60
174012,2,3,37129.34
174013,4,20,21494.90
174014,3,3,26351.04
174015,1,5,17509.44
174016,2,9,52003.74
174017,4,5,15176.65
174018,3,3,32140.80
174019,3,20,20466.98
174020,3,3,25093.38
174021,2,9,32880.88
174022,4,12,17380.28
174023,2,5,30624.96
174024,2,5,14532.60
174025,2,12,35264.32
174026,3,3,32549.82
174027,4,20,28179.20
174028,4,20,42974.48
174029,1,5,21100.50
174030,4,9,14805.03
174031,4,5,14278.36
174032,3,1,45313.00
174033,4,3,22786.96
174034,3,3,27648.00
174035,2,5,48540.80
174036,3,5,17816.16
174037,4,5,11739.90
174038,3,5,28004.50
174039,2,3,37256.12
174040,2,3,39821.60
174041,1,12,49324.94
174042,3,3,22521.00
174043,2,20,62590.92
174044,2,5,52564.52
174045,1,21,32462.94
174046,3,5,18880.44
174047,1,19,36056.00
174048,2,9,31313.80
174049,4,5,15793.72
174050,3,3,10535.28
174051,3,8,30517.28
174052,1,1,31852.70
174053,1,5,36280.00
174054,1,5,14162.27
174055,2,5,26894.88
174056,3,3,18869.15
174057,4,3,29425.06
174058,2,5,30454.82
174059,3,5,18147.40
174060,3,3,27648.00
174061,3,5,43593.84
174062,4,5,22937.21
174063,2,3,5518.26
174064,1,3,40469.60
174065,1,19,43267.20
174066,3,3,37654.88
174067,3,23,21352.22
174068,4,5,28102.20
174069,3,1,30028.00
174070,4,6,15286.41
174071,2,17,30780.20
174072,1,5,76889.90
174073,2,1,60529.26
174074,3,1,35107.04
174075,4,5,26543.36
174076,3,5,92473.20
174077,3,3,24045.30
174078,3,3,19486.40
174079,2,5,3996.48
174080,2,13,52568.34
174081,2,8,6047.61
174082,3,5,12324.40
174083,3,20,35330.74
174084,1,20,34083.61
174085,3,5,4191.40
174086,3,3,21657.20
174087,4,3,58542.54
174088,1,3,25034.80
174089,4,5,13920.22
174090,4,5,17754.61
174091,2,12,22788.74
174092,4,5,50526.00
174093,4,3,38872.72
174094,2,5,48354.32
174095,1,1,58985.10
174096,1,12,44419.66
174097,1,13,8995.00
174098,2,20,17194.28
174099,1,5,18675.40
174100,3,9,33458.64
174101,1,5,3400.20
174102,2,3,55533.10
174103,2,5,54142.18
174104,3,5,22836.93
174105,1,5,52041.04
174106,2,3,20438.00
174107,1,5,52224.00
174108,1,3,35722.70
174109,1,5,20572.82
174110,2,19,50478.40
174111,1,3,29275.35
174112,2,12,32178.96
174113,1,8,46767.06
174114,4,21,16806.52
174115,2,20,56541.66
174116,2,3,28613.04
174117,1,3,26032.90
174118,4,20,42993.74
174119,4,8,15863.19
174120,2,5,18693.82
174121,2,5,41497.58
174122,2,20,49341.60
174123,3,5,15155.66
174124,3,20,36851.62
174125,2,9,43238.28
174126,3,20,17637.16
174127,1,9,0.00
174128,4,3,19954.72
174129,1,3,9932.68
174130,4,20,46266.80
174131,4,6,15649.83
174132,4,5,19891.88
174133,1,5,38937.00
174134,3,9,28183.22
174135,1,0,46609.20
174136,3,12,31168.95
174137,3,13,28717.28
174138,2,20,250.00
174139,3,20,33625.98
174140,4,3,19043.50
174141,2,5,22468.22
174142,3,3,21649.70
174143,2,5,19576.80
174144,4,3,21135.07
174145,1,3,45766.54
174146,1,3,35859.44
174147,4,3,30701.22
174148,3,17,30769.28
174149,3,5,20799.12
174150,1,5,26859.38
174151,4,20,20973.13
174152,2,23,37244.52
174153,4,3,23616.47
174154,3,20,25497.60
174155,3,12,29682.86
174156,3,12,41532.80
174157,2,5,41563.02
174158,1,3,27631.16
174159,2,5,20317.20
174160,2,3,0.00
174161,3,5,26719.00
174162,4,20,7269.98
174163,1,3,31887.96
174164,1,3,30323.90
174165,2,8,6100.00
174166,2,5,22830.52
174167,4,3,23314.43
174168,4,16,22884.61
174169,4,3,43696.80
174170,4,9,35799.64
174171,2,19,50400.00
174172,3,3,23115.60
174173,1,5,14784.00
174174,1,5,25234.47
174175,3,5,18064.85
174176,1,5,14172.50
174177,2,5,23700.68
174178,4,5,3661.70
174179,1,5,29561.58
174180,2,9,25288.58
174181,2,5,183750.00
174182,1,20,29238.56
174183,2,20,27699.84
174184,4,3,54793.74
174185,1,3,25691.85
174186,2,5,51873.36
174187,4,3,23305.10
174188,1,5,121057.21
174189,4,5,35448.00
174190,2,3,30533.22
174191,2,8,28959.92
174192,4,9,20595.42
174193,3,5,12891.78
174194,4,5,138610.20
174195,2,3,44783.20
174196,4,3,18312.70
174197,1,3,24071.90
174198,4,20,26893.44
174199,3,12,20151.05
174200,2,3,32981.34
174201,1,3,16847.02
174202,2,20,42146.06
174203,2,12,35976.70
174204,2,5,130487.58
174205,4,9,30625.02
174206,4,5,10606.00
174207,2,20,49258.74
174208,1,9,22241.68
174209,3,5,2454.00
174210,4,5,19934.22
174211,1,12,38691.17
174212,3,12,34880.00
174213,1,5,2127.38
174214,4,5,47110.02
174215,2,5,22506.34
174216,4,5,14239.69
174217,4,20,13624.73
174218,2,20,43961.40
174219,3,19,43267.20
174220,2,20,0.00
174221,4,7,25363.56
174222,1,3,25769.50
174223,4,5,66757.68
174224,4,3,19017.98
174225,2,20,31698.84
174226,1,12,74149.60
174227,2,5,30092.42
174228,2,20,39230.28
174229,2,5,157933.96
174230,2,20,42556.66
174231,2,8,22452.20
174232,2,3,38333.84
174233,3,20,34707.20
174234,1,9,17742.79
174235,4,3,19043.50
174236,3,5,26445.60
174237,1,1,17205.82
174238,2,5,52184.90
174239,1,20,14443.02
174240,1,3,28148.72
174241,1,20,26279.62
174242,2,3,36456.88
174243,4,5,70008.40
174244,4,5,12612.43
174245,3,20,6059.60
174246,4,9,17146.53
174247,3,5,13798.14
174248,4,5,17232.59
174249,3,5,16881.82
174250,1,8,18255.82
174251,3,3,31411.20
174252,3,3,6923.08
174253,4,6,14987.23
174254,3,23,22784.00
174255,2,20,42417.68
174256,2,16,54061.56
174257,1,8,24497.36
174258,3,12,33516.80
174259,3,1,50740.80
174260,2,9,23240.02
174261,2,5,32302.86
174262,1,5,20183.04
174263,3,17,34820.16
174264,2,20,19602.30
174265,1,5,42834.80
174266,4,3,36517.60
174267,3,20,25489.94
174268,2,3,31435.50
174269,4,8,15863.17
174270,3,9,15080.98
174271,3,12,26035.59
174272,3,20,15913.61
174273,1,3,30664.80
174274,3,5,29088.15
174275,4,20,250.00
174276,2,5,47258.84
174277,2,3,41990.12
174278,2,23,25934.78
174279,2,20,11148.96
174280,3,12,18206.44
174281,2,20,42810.38
174282,4,5,7991.44
174283,1,5,14440.30
174284,3,3,37654.76
174285,4,3,21134.97
174286,3,23,25359.84
174287,1,23,93163.60
174288,4,20,15059.67
174289,3,3,25093.42
174290,4,20,42993.70
174291,4,5,32927.60
174292,3,5,100082.40
174293,2,3,36999.20
174294,2,20,49341.62
174295,2,3,16101.74
174296,4,8,20478.63
174297,1,12,32037.88
174298,2,12,36286.72
174299,2,3,49138.88
174300,3,5,25837.26
174301,4,3,21135.10
174302,4,5,33051.26
174303,3,1,11683.84
174304,4,3,13750.81
174305,3,3,19568.78
174306,2,3,37339.48
174307,3,3,31300.80
174308,1,3,26067.28
174309,1,3,19948.80
174310,2,20,41014.40
174311,3,19,29132.80
174312,4,3,19043.49
174313,2,23,38732.80
174314,2,19,18128.86
174315,2,3,35117.60
174316,2,5,54141.76
174317,3,5,29023.85
174318,4,3,36517.60
174319,1,16,32917.48
174320,2,5,63163.06
174321,1,5,11561.04
174322,1,3,30216.82
174323,3,5,27195.64
174324,4,5,24027.06
174325,1,5,16563.42
174326,3,20,24323.45
174327,4,3,20325.89
174328,3,23,19356.64
174329,1,5,19283.30
174330,3,20,14865.28
174331,1,20,22317.80
174332,4,20,6726.78
174333,4,19,24948.01
174334,3,20,25370.15
174335,2,12,47819.54
174336,1,5,124918.14
174337,1,3,27786.24
174338,4,3,36517.60
174339,1,3,29247.80
174340,4,3,21514.50
174341,3,3,39819.20
174342,3,3,26784.00
174343,4,3,37497.60
174344,2,19,48216.02
174345,3,3,31024.42
174346,3,12,30281.86
174347,3,20,24928.22
174348,3,3,28943.02
174349,3,7,20490.20
174350,1,12,54586.28
174351,2,3,39950.54
174352,3,1,40713.60
174353,2,20,43961.38
174354,2,21,64615.32
174355,1,3,28151.86
174356,4,5,25475.24
174357,1,20,17795.20
174358,4,5,8612.50
174359,4,3,34615.92
174360,4,19,50478.42
174361,3,5,32689.49
174362,2,3,28291.94
174363,4,5,8905.38
174364,4,3,35117.60
174365,1,5,7679.08
174366,3,20,25528.06
174367,4,3,33452.78
174368,3,5,18872.60
174369,3,3,28942.98
174370,3,8,17862.66
174371,2,3,39485.60
174372,3,1,57899.62
174373,3,5,69586.44
174374,1,5,23489.88
174375,2,20,25669.28
174376,2,5,50254.40
174377,4,5,8225.78
174378,4,5,29540.72
174379,4,5,24987.85
174380,1,3,30003.22
174381,2,20,22249.88
174382,3,12,29097.24
174383,2,5,26132.36
174384,3,1,23460.44
174385,2,5,32056.52
174386,1,5,45542.40
174387,3,6,15930.86
174388,3,12,32796.40
174389,4,3,20591.25
174390,2,5,28953.32
174391,3,5,84000.00
174392,4,3,37974.80
174393,4,3,36517.60
174394,1,14,22130.34
174395,2,5,16583.30
174396,2,3,35905.28
174397,2,14,58352.00
174398,2,20,29702.64
174399,2,5,31872.46
174400,1,3,25691.81
174401,3,18,9773.60
174402,2,12,46628.74
174403,1,3,0.00
174404,2,9,29817.32
174405,3,3,20826.20
174406,1,5,23431.40
174407,4,1,15829.52
174408,2,23,25866.40
174409,2,19,49896.00
174410,3,9,12608.64
174411,1,20,20808.20
174412,1,5,17932.30
174413,1,9,16567.44
174414,3,3,23154.44
174415,3,20,21896.78
174416,2,20,39230.34
174417,3,5,14219.16
174418,2,3,32909.76
174419,3,9,1816.40
