,Fiscal Quarter,Bureau,Base Pay
120735,2,5,27470.24
120736,4,3,19855.57
120737,3,12,16889.22
120738,2,3,41990.12
120739,1,7,25667.29
120740,4,23,105299.12
120741,4,5,13957.84
120742,4,5,30520.18
120743,1,3,34479.12
120744,2,23,39233.60
120745,1,5,25596.82
120746,2,5,27712.52
120747,2,3,36517.60
120748,3,20,35155.20
120749,2,5,49114.96
120750,2,9,27377.84
120751,3,14,38664.86
120752,4,5,26343.03
120753,2,20,22232.00
120754,4,9,61350.36
120755,3,20,52939.42
120756,2,3,41990.14
120757,1,5,44223.38
120758,4,20,26147.57
120759,2,3,36111.80
120760,4,12,52039.66
120761,4,5,49927.94
120762,1,20,29092.08
120763,1,3,52431.96
120764,3,5,43332.02
120765,2,19,43200.00
120766,2,5,47925.14
120767,3,5,18147.41
120768,3,6,18253.10
120769,1,0,32492.91
120770,3,5,10743.94
120771,1,3,26845.80
120772,1,5,21128.43
120773,3,3,30922.46
120774,4,16,23443.66
120775,1,5,32909.16
120776,3,19,29132.80
120777,3,5,8444.40
120778,2,8,8606.61
120779,3,1,24079.20
120780,2,9,41162.36
120781,2,5,30471.16
120782,2,5,22950.36
120783,1,3,25034.80
120784,3,5,36611.58
120785,4,9,12119.09
120786,1,5,26807.80
120787,3,8,34185.60
120788,1,5,23641.42
120789,1,20,34256.40
120790,1,23,37040.00
120791,3,5,4923.90
120792,1,8,20945.54
120793,1,20,26219.54
120794,4,12,34058.06
120795,4,20,17588.70
120796,1,16,24115.40
120797,3,5,14739.17
120798,4,5,10807.32
120799,2,19,50792.00
120800,3,20,37629.18
120801,1,0,54460.80
120802,4,3,37974.78
120803,4,3,17539.77
120804,3,5,71741.26
120805,3,5,48636.20
120806,3,5,11272.40
120807,2,3,44680.16
120808,2,5,31630.82
120809,1,12,29954.90
120810,3,3,27093.44
120811,4,3,19689.60
120812,1,8,26301.18
120813,4,3,38977.14
120814,2,20,42146.82
120815,1,5,23900.38
120816,3,23,22784.00
120817,3,19,28512.02
120818,3,5,13791.64
120819,2,1,51772.00
120820,3,3,22534.15
120821,2,7,25934.76
120822,2,0,42211.68
120823,4,5,14765.87
120824,2,5,18154.98
120825,1,8,863.96
120826,3,3,33628.96
120827,3,12,27182.33
120828,3,5,24862.50
120829,4,6,30217.05
120830,1,3,25691.86
120831,3,5,30517.20
120832,3,15,34362.26
120833,4,3,36517.60
120834,1,3,25665.41
120835,1,9,15707.54
120836,3,3,25824.01
120837,4,5,34235.60
120838,2,5,35005.60
120839,1,1,19176.64
120840,2,3,42834.42
120841,1,23,19369.12
120842,2,3,36517.62
120843,3,12,28324.80
120844,2,19,50478.40
120845,3,3,22521.00
120846,3,5,29910.50
120847,3,1,57899.60
120848,4,5,89561.94
120849,1,5,43817.71
120850,2,1,36215.52
120851,1,3,1226.26
120852,2,12,49025.72
120853,2,5,0.00
120854,1,20,19103.20
120855,1,7,26592.59
120856,3,5,21366.00
120857,3,5,25934.00
120858,4,12,55525.12
120859,3,5,92473.20
120860,3,12,21393.92
120861,3,7,20490.20
120862,4,5,53980.00
120863,3,3,20826.20
120864,3,12,41532.80
120865,1,3,32743.18
120866,2,5,23282.18
120867,3,1,19547.87
120868,1,3,30262.94
120869,2,5,24577.50
120870,4,20,250.00
120871,4,5,31447.37
120872,1,1,26004.08
120873,1,20,250.00
120874,3,5,28451.09
120875,4,3,21716.80
120876,2,3,37339.44
120877,4,5,26054.62
120878,1,20,29238.56
120879,3,5,24889.18
120880,3,3,0.00
120881,4,3,23567.74
120882,3,20,17854.40
120883,1,3,19948.80
120884,4,5,21075.62
120885,2,3,35907.20
120886,2,3,46822.72
120887,2,5,23742.96
120888,3,5,29965.10
120889,1,12,17769.93
120890,3,3,20728.20
120891,4,5,9856.69
120892,1,3,26845.60
120893,4,1,37661.19
120894,4,5,63358.96
120895,1,5,39646.09
120896,3,5,17692.25
120897,3,5,42563.21
120898,1,20,11117.75
120899,1,3,31887.98
120900,1,12,50488.64
120901,1,3,26845.54
120902,4,3,38388.04
120903,4,19,25816.05
120904,2,5,53605.98
120905,1,3,30566.24
120906,2,3,33419.54
120907,3,5,13521.47
120908,3,3,23416.61
120909,3,9,26840.42
120910,4,23,2278.40
120911,2,3,2068.20
120912,2,5,28175.00
120913,3,3,22488.97
120914,2,3,20438.00
120915,4,9,32402.79
120916,1,5,17351.06
120917,2,3,43406.94
120918,3,3,28943.02
120919,4,21,28589.06
120920,2,3,42138.84
120921,1,20,18551.20
120922,1,3,25632.82
120923,2,5,164769.92
120924,2,17,45946.82
120925,4,3,39485.62
120926,1,3,51692.20
120927,2,5,56534.72
120928,2,3,35117.62
120929,2,9,19755.66
120930,3,5,30102.76
120931,3,5,27685.16
120932,4,5,77060.84
120933,3,5,15524.00
120934,1,20,21578.92
120935,4,5,55050.82
120936,2,3,34526.66
120937,2,3,40969.60
120938,2,3,62581.24
120939,2,12,30897.96
120940,1,0,44400.30
120941,4,5,0.00
120942,1,3,33160.10
120943,1,3,0.00
120944,4,20,19879.54
120945,1,20,35692.26
120946,3,20,21083.98
120947,2,3,37974.74
120948,2,3,38226.20
120949,3,16,32314.72
120950,3,12,21825.31
120951,4,17,16991.60
120952,3,3,26474.67
120953,3,20,12420.84
120954,2,5,29635.20
120955,1,20,250.00
120956,2,5,47325.52
120957,3,3,18792.30
120958,3,3,8122.24
120959,3,21,44354.14
120960,4,8,30162.92
120961,3,5,45385.98
120962,3,8,22504.17
120963,1,3,44859.84
120964,3,6,25097.60
120965,3,5,14531.31
120966,4,3,27983.20
120967,2,5,32671.90
120968,4,3,22863.84
120969,2,3,8570.88
120970,1,20,14269.58
120971,1,5,28506.02
120972,3,1,4783.73
120973,3,20,25497.60
120974,2,20,28764.80
120975,2,5,37666.46
120976,3,3,30100.80
120977,1,3,41709.20
120978,1,3,35859.38
120979,4,9,15969.84
120980,2,3,55798.40
120981,2,20,250.00
120982,1,3,3866.56
120983,3,20,36851.54
120984,3,20,20831.20
120985,3,3,23416.60
120986,1,21,33147.17
120987,4,3,20590.50
120988,1,3,25715.44
120989,2,3,45566.08
120990,1,5,39641.87
120991,4,5,14264.14
120992,4,3,33480.00
120993,1,5,27153.00
120994,1,5,3380.00
120995,3,3,24445.28
120996,3,3,24990.58
120997,4,5,91875.00
120998,2,5,10307.16
120999,2,19,52472.00
121000,2,5,146274.42
121001,1,1,44213.26
121002,1,20,7261.24
121003,1,5,48491.62
121004,2,9,25194.38
121005,1,20,20801.45
121006,3,20,18328.94
121007,1,5,19152.07
121008,1,5,31605.66
121009,4,9,17769.40
121010,2,3,26962.70
121011,2,12,30479.92
121012,4,9,9985.42
121013,4,5,39974.46
121014,2,12,36162.54
121015,2,5,33395.06
121016,2,3,41066.00
121017,2,9,31313.88
121018,4,3,39485.60
121019,3,5,24322.00
121020,3,3,21927.32
121021,2,5,9872.44
121022,3,5,39963.50
121023,4,20,37664.58
121024,1,3,45115.40
121025,4,1,30099.12
121026,2,3,43013.64
121027,3,3,33844.80
121028,4,3,18226.60
121029,3,3,33408.96
121030,3,8,50676.90
121031,2,20,43713.56
121032,3,20,25495.92
121033,2,9,22461.82
121034,1,14,47136.00
121035,1,5,26035.90
121036,1,3,20870.14
121037,4,5,53440.68
121038,3,5,28261.30
121039,4,1,25281.12
121040,2,5,31385.16
121041,4,9,11793.60
121042,4,9,28596.42
121043,1,9,21487.36
121044,4,20,39230.48
121045,1,3,11430.95
121046,4,3,24908.24
121047,1,20,35993.38
121048,1,3,32743.10
121049,1,3,27071.64
121050,2,9,27765.04
121051,3,5,28372.32
121052,1,3,29814.16
121053,4,12,18551.44
121054,4,5,15889.47
121055,1,3,31470.14
121056,3,19,29024.00
121057,2,5,26131.28
121058,4,14,29086.40
121059,2,19,21230.72
121060,2,5,89562.20
121061,4,12,17777.87
121062,1,5,42834.82
121063,1,1,51692.00
121064,2,20,30238.56
121065,3,3,31300.80
121066,4,12,71608.36
121067,4,12,64809.96
121068,3,5,18583.10
121069,3,3,33844.80
121070,4,3,27274.94
121071,2,5,6631.70
121072,1,3,26032.90
121073,3,3,40089.38
121074,1,5,78206.60
121075,4,3,20590.50
121076,2,5,25292.42
121077,2,9,28596.88
121078,1,12,32171.18
121079,1,3,19995.37
121080,2,5,20806.80
121081,2,3,35117.60
121082,1,20,29784.84
121083,4,3,30303.42
121084,1,12,40003.46
121085,4,9,28392.14
121086,1,12,38883.20
121087,1,3,21916.14
121088,1,3,26916.81
121089,4,9,30625.00
121090,2,12,49507.34
121091,3,8,36784.26
121092,2,3,34526.66
121093,2,3,36047.68
121094,3,5,16031.52
121095,4,5,13353.90
121096,1,3,28892.85
121097,4,5,126539.00
121098,4,3,7271.49
121099,2,3,39642.46
121100,3,3,47437.32
121101,3,3,30100.80
121102,3,20,16708.99
121103,2,20,12426.44
121104,2,8,730.00
121105,2,5,21654.58
121106,3,3,16595.20
121107,1,3,26731.52
121108,2,20,39047.68
121109,4,3,24833.16
121110,2,20,42147.00
121111,1,3,35259.54
121112,4,5,17834.60
121113,2,19,49405.96
121114,1,6,51486.18
121115,4,9,29473.38
121116,1,12,33480.00
121117,2,3,32981.42
121118,1,5,38848.34
121119,3,5,40000.00
121120,2,3,30742.80
121121,4,6,67307.66
121122,1,9,39865.83
121123,1,3,29485.50
121124,2,21,59908.80
121125,1,5,0.00
121126,1,5,22993.46
121127,3,3,20821.95
121128,3,12,32796.48
121129,2,5,20922.66
121130,3,5,19658.38
121131,2,3,36517.60
121132,3,3,24036.00
121133,4,5,18725.84
121134,1,12,26666.64
121135,3,9,35741.76
121136,2,12,33789.02
121137,2,20,49097.90
121138,4,20,30978.06
121139,1,23,24000.60
121140,1,5,14137.02
121141,3,3,14809.17
121142,3,5,6026.54
121143,3,3,37526.16
121144,2,3,33551.02
121145,1,3,33160.16
121146,2,3,38829.06
121147,3,12,33516.80
121148,4,9,12326.10
121149,2,12,20392.94
121150,3,12,33221.88
121151,2,0,36154.96
121152,1,9,22578.38
121153,1,5,95759.80
121154,3,5,42346.42
121155,2,20,48050.96
121156,1,19,41744.00
121157,1,5,23427.48
121158,4,3,35117.60
121159,3,9,15080.98
121160,1,3,24435.24
121161,4,20,12465.60
121162,3,5,28723.49
121163,4,8,9944.75
121164,4,9,23703.42
121165,3,5,22818.64
121166,3,5,520.16
121167,2,3,41990.16
121168,4,0,16608.45
121169,2,3,32843.38
121170,1,5,34269.67
121171,2,3,33616.78
121172,1,5,19117.50
121173,4,1,59197.60
121174,4,3,56643.86
121175,1,12,28835.98
121176,3,3,31300.80
121177,1,5,44690.25
121178,4,3,16821.00
121179,1,9,20191.69
121180,1,5,19590.24
121181,4,5,10843.70
121182,4,3,29602.72
121183,4,3,15266.93
121184,3,5,7336.20
121185,3,3,0.00
121186,2,5,5120.88
121187,1,5,78569.26
121188,2,22,22740.48
121189,2,3,40373.34
121190,4,3,20325.89
121191,2,20,30424.82
121192,4,3,20296.35
121193,1,5,28220.38
121194,2,5,32449.60
121195,3,3,15884.12
121196,2,20,20570.64
121197,2,6,35397.60
121198,1,3,20870.12
121199,4,3,27170.06
121200,1,3,39175.48
121201,4,3,49512.32
121202,1,1,45182.34
121203,1,5,26870.50
121204,1,5,36000.00
121205,3,3,35199.46
121206,3,9,13782.57
121207,4,23,20037.46
121208,3,5,18884.40
121209,1,5,32454.70
121210,4,5,47975.04
121211,1,6,20431.84
121212,1,3,16347.32
121213,4,12,50005.74
121214,2,17,53877.08
121215,1,5,94206.26
121216,1,20,23431.48
121217,3,3,33844.80
121218,2,20,5143.88
121219,2,3,34403.08
121220,3,3,31300.82
121221,4,3,45030.88
121222,1,12,32011.82
121223,2,20,22206.56
121224,1,3,34035.26
121225,4,3,14945.75
121226,3,17,24681.24
121227,4,3,14769.93
121228,3,9,22274.38
121229,2,22,11602.86
121230,1,5,23291.28
121231,1,5,27219.28
121232,4,9,17616.20
121233,4,3,19188.48
121234,2,20,43115.66
121235,4,5,18775.40
121236,2,3,36517.60
121237,4,16,60740.84
121238,1,9,24970.14
121239,1,3,25034.80
121240,2,5,223517.86
121241,3,5,14259.49
121242,4,3,25122.93
121243,1,12,27480.80
121244,3,17,20705.38
121245,1,12,30888.38
121246,1,9,18525.31
121247,1,5,25318.10
121248,3,20,17304.99
121249,1,5,29937.49
121250,1,3,30664.80
121251,4,20,48256.36
121252,3,20,24490.58
121253,1,3,31888.00
121254,4,12,27829.52
121255,4,1,30870.00
121256,3,5,23714.40
121257,1,3,25034.80
121258,3,20,43799.32
121259,4,3,47642.90
121260,2,5,25838.34
121261,4,5,10990.70
121262,2,3,28613.04
121263,1,5,4495.80
121264,1,5,17693.94
121265,4,3,33119.36
121266,4,5,25466.00
121267,3,3,31300.88
121268,3,9,23343.52
121269,1,5,58293.80
121270,4,23,55531.20
121271,4,5,30531.72
121272,1,13,22020.83
121273,3,3,26860.80
121274,1,5,36612.44
121275,3,5,16459.21
121276,3,5,19364.72
121277,1,3,28148.72
121278,2,5,43682.80
121279,3,3,32140.80
121280,1,6,44052.18
121281,1,8,10840.16
121282,3,5,34246.30
121283,3,5,38112.40
121284,2,3,37497.60
121285,3,15,47203.04
121286,4,3,27983.20
121287,2,0,52944.22
121288,3,3,7504.56
121289,1,20,250.00
121290,3,23,15119.28
121291,4,5,15803.69
121292,2,5,44744.08
121293,1,20,5161.84
121294,2,5,38266.14
121295,2,6,52557.14
121296,2,3,36517.60
121297,3,5,21333.60
121298,3,5,12605.56
121299,2,23,47064.92
121300,3,5,0.00
121301,3,6,24510.76
121302,4,9,23240.14
121303,3,3,20973.71
121304,1,9,23614.40
121305,3,5,11802.89
121306,2,3,44783.20
121307,2,3,31435.50
121308,4,5,15773.06
121309,4,12,27639.20
121310,1,3,32884.70
121311,3,20,36851.56
121312,1,20,24017.58
121313,1,23,38691.20
121314,1,9,26742.02
121315,2,9,32880.98
121316,4,5,31988.30
121317,3,3,21698.60
121318,1,3,27786.26
121319,1,3,25563.94
121320,3,3,24236.16
121321,3,3,20826.20
121322,4,20,125.00
121323,2,3,26695.22
121324,1,5,39646.14
121325,3,3,24354.40
121326,2,20,37657.44
121327,4,5,10515.00
121328,1,9,38306.31
121329,4,5,11335.80
121330,4,3,24443.40
121331,4,20,43271.20
121332,4,3,16766.55
121333,3,5,97663.20
121334,3,5,72298.88
121335,4,3,30114.02
121336,2,20,32977.72
121337,4,20,12411.65
121338,2,3,44783.20
121339,1,3,41431.52
121340,1,3,22994.80
121341,2,5,68259.76
121342,2,1,30647.22
121343,3,5,20400.94
121344,1,5,42038.53
121345,2,20,0.00
121346,2,14,45039.64
121347,2,20,27699.90
121348,2,3,40373.42
121349,2,5,17583.84
121350,2,3,43219.66
121351,1,5,32988.10
121352,3,16,21538.48
121353,4,3,33766.88
121354,2,20,250.00
121355,2,5,24835.58
121356,1,5,30740.04
121357,2,5,54142.08
121358,4,9,42417.72
121359,2,12,72195.34
121360,2,3,35385.90
121361,1,5,28886.18
121362,3,5,19944.10
121363,1,5,67320.00
121364,2,5,4344.18
121365,2,5,8744.52
121366,1,20,27977.69
121367,3,5,20314.87
121368,1,20,26288.80
121369,2,3,41739.72
121370,2,3,41065.98
121371,4,5,18780.78
121372,4,23,21644.69
121373,2,5,35440.42
121374,3,3,36923.04
121375,3,3,26074.62
121376,1,3,26032.88
121377,1,1,28944.80
121378,3,3,1693.16
121379,3,5,25058.40
121380,2,5,28316.40
121381,2,3,46460.54
121382,2,3,36317.60
121383,4,5,37785.50
121384,1,3,27071.64
121385,2,8,23905.20
121386,1,3,23426.44
121387,1,8,24601.60
121388,2,3,38683.64
121389,3,9,14057.20
121390,2,5,20226.78
121391,3,5,13164.00
121392,3,5,25455.60
121393,3,5,88387.68
121394,2,9,23662.30
121395,4,3,21134.21
121396,2,3,51494.10
121397,2,5,35271.68
121398,3,1,39726.76
121399,3,1,26035.60
121400,3,20,23742.80
121401,2,20,19581.38
121402,1,5,25768.96
121403,3,12,30281.80
121404,3,5,117238.90
121405,2,9,33621.04
121406,2,3,36039.24
121407,3,19,33890.78
121408,2,21,48770.40
121409,1,20,16220.16
121410,1,12,20431.84
121411,3,9,32960.16
121412,4,20,10337.90
121413,1,3,30226.72
121414,1,3,17000.80
121415,2,5,29698.20
121416,2,3,36841.88
121417,3,3,6932.16
121418,4,20,15863.36
121419,3,5,29964.10
121420,2,5,27000.80
121421,1,3,31887.96
121422,1,20,250.00
121423,1,20,29238.56
121424,3,5,21983.86
121425,4,5,11795.54
121426,2,5,18878.16
121427,1,3,27071.64
121428,4,3,35995.96
121429,1,9,20385.57
121430,1,5,19020.31
121431,1,3,5390.90
121432,3,19,43267.20
121433,1,3,28148.80
121434,4,3,35995.96
121435,3,3,14471.52
121436,2,21,54242.02
121437,4,3,16144.48
121438,3,9,19500.00
121439,2,5,44277.10
121440,3,12,31513.24
121441,3,3,33844.80
121442,2,5,41368.56
121443,4,3,34924.60
121444,1,20,18942.00
121445,3,7,26860.80
121446,3,21,44527.78
121447,4,9,15191.97
121448,3,17,22942.44
121449,1,20,250.00
121450,1,5,10896.14
121451,4,9,11558.78
121452,1,5,20043.58
121453,2,3,41441.14
121454,3,5,29344.80
121455,1,12,47468.00
121456,4,3,12009.33
121457,2,5,51792.78
121458,4,3,7250.24
121459,4,3,30742.86
121460,2,0,54018.72
121461,3,3,28943.02
121462,3,20,17237.76
121463,2,3,28990.64
121464,4,3,28173.62
121465,2,3,48532.68
121466,1,3,7995.20
121467,3,20,16514.92
121468,3,6,21851.52
121469,2,5,15510.00
121470,1,20,250.00
121471,4,3,20578.60
121472,3,23,34684.34
121473,3,3,32204.56
121474,3,5,7192.30
121475,2,3,0.00
121476,4,5,9954.76
121477,3,5,14401.92
121478,2,3,35117.60
121479,2,9,24871.90
121480,2,5,53132.80
121481,2,3,35117.60
121482,2,5,88150.00
121483,3,5,11737.73
121484,2,13,22624.00
121485,3,5,17217.04
121486,4,5,26817.00
121487,3,22,29669.20
121488,4,12,37123.20
121489,1,12,30761.22
121490,4,23,23040.00
121491,2,1,43603.96
121492,3,0,29097.26
121493,1,5,35570.14
121494,2,3,38546.96
121495,4,5,13993.00
121496,4,3,14592.20
121497,3,1,50740.80
121498,1,3,29399.36
121499,4,3,18793.60
121500,4,21,20074.83
121501,2,19,40700.80
121502,1,5,56117.78
121503,2,5,28123.22
121504,4,3,19043.50
121505,3,12,30032.67
121506,2,5,60146.84
121507,1,5,16950.39
121508,1,12,23070.88
121509,4,5,17478.92
121510,2,3,41441.20
121511,1,5,105632.40
121512,2,5,50925.10
121513,2,5,40348.34
121514,3,9,14389.22
121515,4,0,11518.00
121516,1,20,250.00
121517,4,5,14765.87
121518,4,3,19775.73
121519,3,5,17142.84
121520,1,12,38334.60
121521,1,12,19080.28
121522,1,9,20294.00
121523,4,3,33766.80
121524,2,3,37229.28
121525,2,12,47568.72
121526,4,9,10287.99
121527,4,5,19796.95
121528,3,20,250.00
121529,3,5,43308.02
121530,1,5,18215.70
121531,4,9,12119.08
121532,1,5,19117.50
121533,1,20,20386.24
121534,3,5,41255.20
121535,3,3,16595.20
121536,1,19,16751.96
121537,4,5,20243.59
121538,3,5,43056.00
121539,4,20,38967.02
121540,1,3,27071.63
121541,1,3,25563.88
121542,2,5,34361.60
121543,3,5,19364.72
121544,4,3,36517.60
121545,1,5,34401.08
121546,1,20,30496.90
121547,3,20,25497.60
121548,1,12,29954.88
121549,3,20,14865.34
121550,2,3,40373.30
121551,1,6,43473.76
121552,4,20,43055.88
121553,2,9,32176.34
121554,2,5,22161.80
121555,4,20,17523.82
121556,2,12,9828.80
121557,1,3,30606.40
121558,1,5,42969.20
121559,2,3,0.00
121560,4,3,36520.88
121561,3,3,10477.56
121562,1,5,17773.10
121563,2,3,43013.60
121564,3,5,38113.09
121565,2,5,50477.50
121566,4,9,28596.40
121567,2,1,32904.44
121568,2,20,41506.06
121569,3,9,25000.80
121570,4,5,66757.62
121571,3,6,24193.22
121572,4,18,33384.88
121573,2,9,59550.40
121574,3,20,34474.86
121575,1,7,19868.08
121576,2,3,41398.34
121577,2,12,44888.22
121578,1,1,70581.58
121579,1,20,250.00
121580,3,3,20302.98
121581,2,3,38587.32
121582,2,5,47782.54
121583,3,23,22784.00
121584,1,23,29049.60
121585,4,3,48599.20
121586,4,17,43055.92
121587,1,20,17205.86
121588,3,23,85075.20
121589,3,14,35877.64
121590,3,3,22171.42
121591,1,20,27344.59
121592,3,5,26059.52
121593,4,16,44817.22
121594,3,12,65931.70
121595,1,12,19030.63
121596,1,9,15892.10
121597,4,9,21312.01
121598,4,1,59197.60
121599,2,3,44783.20
121600,1,5,19688.00
121601,4,5,26336.94
121602,4,5,55431.60
121603,3,3,52675.88
121604,1,5,43267.20
121605,4,3,36039.26
121606,2,5,21621.10
121607,1,5,14554.03
121608,1,23,36243.42
121609,2,3,36517.60
121610,3,3,16595.20
121611,1,3,28148.72
121612,1,3,24533.12
121613,3,19,20858.78
121614,2,1,39549.46
121615,4,20,29614.08
121616,3,3,21657.20
121617,3,5,17834.40
121618,1,3,30664.80
121619,3,3,24354.40
121620,4,3,6253.84
121621,2,0,31332.58
121622,3,3,40455.20
121623,2,9,16742.00
121624,3,3,20761.71
121625,4,3,39485.60
121626,2,9,26700.80
121627,2,3,38107.22
121628,4,5,60275.36
121629,4,5,23990.44
121630,1,5,29773.60
121631,2,9,30739.20
121632,3,5,27604.40
121633,1,3,26032.89
121634,3,5,10753.60
121635,3,5,17826.94
121636,2,3,40349.32
121637,2,20,30574.46
121638,3,3,28804.36
121639,4,20,22420.30
121640,3,1,24794.80
121641,1,5,58293.78
121642,1,23,28304.50
121643,1,5,18113.76
121644,3,5,22783.28
121645,1,20,26728.54
121646,4,9,12072.60
121647,2,3,41990.16
121648,2,5,42874.52
121649,1,3,28892.90
121650,4,5,15486.33
121651,1,1,51692.00
121652,3,5,17342.54
121653,2,3,35898.12
121654,1,20,37542.10
121655,3,5,19117.61
121656,3,3,21093.96
121657,2,1,60529.32
121658,4,3,14168.67
121659,3,5,20902.77
121660,3,5,42586.22
121661,4,5,21870.30
121662,4,3,36039.26
121663,4,1,26404.00
121664,2,3,38977.14
121665,2,12,0.00
121666,3,20,36601.02
121667,2,12,43929.72
121668,4,3,16820.58
121669,2,3,30237.70
121670,1,6,24282.70
121671,1,20,29238.56
121672,4,5,29500.80
121673,4,9,46865.26
121674,3,5,29212.08
121675,2,3,2553.02
121676,1,5,52714.24
121677,4,3,41257.62
121678,2,5,26073.42
121679,4,12,55525.20
121680,1,3,32743.16
121681,3,9,13311.12
121682,1,12,58827.52
121683,2,5,46523.28
121684,3,3,24035.84
121685,3,3,33844.80
121686,4,1,67549.52
121687,2,5,27438.36
121688,4,10,25363.74
121689,2,5,30319.42
121690,2,1,36477.28
121691,3,5,15913.60
121692,1,3,27071.60
121693,1,5,19504.74
121694,4,5,111730.78
121695,3,5,52561.36
121696,2,3,44783.28
121697,1,8,50240.40
121698,4,20,15608.21
121699,1,3,32743.14
121700,3,5,27182.16
121701,2,5,19926.68
121702,4,3,52411.54
121703,1,5,29894.80
121704,2,12,58654.40
121705,4,20,25630.06
121706,2,3,29783.04
121707,1,20,30496.90
121708,4,5,7204.21
121709,1,23,32396.00
121710,4,20,24931.20
121711,2,12,57794.26
121712,3,5,9868.82
121713,3,3,33844.80
121714,3,1,28324.80
121715,2,20,38532.20
121716,4,5,5627.60
121717,4,5,21419.43
121718,1,12,32819.20
121719,3,3,16923.50
121720,3,1,18701.59
121721,1,12,8675.30
121722,1,3,34479.16
121723,4,3,22787.00
121724,2,5,68304.42
121725,4,1,59197.60
121726,3,20,15952.60
121727,3,1,32733.20
121728,1,8,45115.40
121729,4,14,32079.10
121730,3,5,19265.66
121731,2,9,17254.18
121732,3,3,17362.40
121733,3,3,23115.60
121734,1,20,32765.38
121735,2,23,50642.34
121736,4,5,10983.42
121737,4,9,13923.70
121738,2,8,34952.38
121739,1,3,39666.50
121740,2,9,27343.58
121741,1,20,21471.52
121742,2,3,38715.24
121743,2,20,26719.84
121744,1,3,34035.32
121745,3,5,63981.02
121746,3,5,24889.20
121747,1,12,23431.42
121748,4,20,33690.84
121749,4,5,14765.87
121750,2,5,18075.64
121751,4,3,37974.78
121752,1,3,728.07
121753,4,3,36517.60
121754,3,3,29979.54
121755,1,5,20385.92
121756,3,5,92064.81
121757,4,3,47764.64
121758,3,12,30281.76
121759,1,12,9193.98
121760,1,3,23426.46
121761,2,3,37339.58
121762,4,3,33706.56
121763,4,9,54429.64
121764,2,5,0.00
121765,2,5,47967.22
121766,2,3,22706.66
121767,1,5,13145.78
121768,3,9,28239.74
121769,2,20,250.00
121770,4,3,17146.99
121771,4,20,36520.86
121772,2,6,46893.30
121773,4,6,10708.60
121774,1,3,30821.02
121775,4,3,20002.23
121776,3,5,12811.68
121777,2,9,29240.38
121778,2,20,23718.82
121779,4,20,12285.71
121780,3,3,33408.96
121781,2,5,43771.66
121782,3,1,35107.04
121783,2,12,38780.00
121784,3,5,16636.57
121785,2,3,31024.40
121786,4,12,30084.00
121787,4,3,15663.10
121788,2,5,54491.42
121789,1,20,8145.28
121790,4,23,31516.80
121791,1,23,45778.80
121792,4,5,17181.99
121793,3,5,22048.08
121794,3,5,22685.20
121795,4,3,28746.76
121796,3,5,44597.52
121797,4,9,45940.04
121798,1,1,48493.72
121799,1,20,30496.91
121800,2,7,23905.26
121801,3,1,30028.00
121802,2,3,32256.00
121803,4,3,16820.99
121804,3,5,22986.02
121805,3,13,20352.64
121806,3,5,15892.53
121807,1,3,27786.24
121808,2,5,51661.92
121809,2,5,107885.14
121810,3,13,31333.76
121811,3,12,37216.64
121812,2,21,45927.88
121813,1,5,230769.24
121814,4,3,18312.70
121815,2,8,31104.70
121816,2,3,38977.18
121817,1,20,250.00
121818,1,9,0.00
121819,3,5,15090.28
121820,4,5,15766.38
121821,4,5,11331.40
121822,2,3,30797.50
121823,2,3,41441.22
121824,2,20,31698.84
121825,1,9,16122.67
121826,2,1,39549.52
121827,4,3,20301.58
121828,3,20,23742.76
121829,2,9,29735.92
121830,2,5,57606.72
121831,4,7,62898.08
121832,1,5,38592.00
121833,4,3,6936.40
121834,3,3,16595.20
121835,2,3,32315.70
121836,1,0,15012.26
121837,3,5,29239.40
121838,4,1,30870.00
121839,4,12,50005.68
121840,1,9,28712.24
121841,3,20,40548.44
121842,2,3,47373.50
121843,3,5,14785.40
121844,4,13,26806.62
121845,2,5,52572.58
121846,3,0,17394.40
121847,4,1,40327.54
121848,3,5,202677.58
121849,1,9,25469.86
121850,2,5,25244.80
121851,2,5,22187.08
121852,2,12,26700.80
121853,3,18,27406.44
121854,4,8,5223.56
121855,4,1,15633.12
121856,1,5,37600.00
121857,4,3,45400.80
121858,3,9,21949.20
121859,1,3,25444.12
121860,4,3,31958.98
121861,2,12,36374.88
121862,2,5,22392.96
121863,1,9,23440.28
121864,1,0,37736.79
121865,2,24,14860.32
121866,4,20,5342.40
121867,3,5,63076.96
121868,2,19,50478.40
121869,3,8,21352.20
121870,4,12,16411.50
121871,2,5,24259.08
121872,2,5,134615.24
121873,2,3,40753.84
121874,1,3,34458.14
121875,3,3,17079.87
121876,2,5,18697.10
121877,1,12,57953.36
121878,1,5,40404.64
121879,2,20,33059.08
121880,2,3,41065.96
121881,3,1,30028.00
121882,2,9,0.00
121883,1,20,30496.95
121884,4,5,36324.80
121885,4,0,28866.66
121886,3,5,29212.08
121887,2,12,33122.78
121888,2,20,52295.26
121889,1,5,43683.60
121890,4,5,24948.02
121891,1,23,49929.04
121892,4,3,35117.66
121893,2,20,250.00
121894,1,20,250.00
121895,1,5,44230.00
121896,2,3,37757.48
121897,1,5,23431.40
121898,2,1,60529.26
121899,3,1,40163.85
121900,4,9,27482.44
121901,1,3,34479.14
